"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","att_1","att_2","comp_0","pref_you","pref_you_explain","purchase_you_5","comp_2","comp_3","safety_you_1","safety_AV_1_1","trust_you_1","trust_AV_1_1","identity_you_1","skills_you_1","control_you_1","pref_others","pref_others_explain","purchase_others_5","safety_others_1","safety_AV_2_1","trust_others_1","trust_AV_2_1","identity_others_1","skills_others_1","control_others_1","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","license","dr_history_1","ai_knowledge_1","workerID","hitID","assignmentID","FL_8_DO","av_you_DO","mediators_you_DO","av_others_DO","mediators_others_DO"
"10/9/23 14:06","10/9/23 14:16",0,427,100,584,1,"10/9/23 14:16","R_1eOXEEwQzefpnSb",NA,NA,NA,NA,427,427,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,6,"If self driving cars are safer, then more fully automated vehicles would mean a safer driving environment.",100,30,80,29,61,71,81,61,2,"",3,"",74,5,"",1,58,72,427,427,427,"FL_53","","","scale_others|safety_AV_2|trust_others|trust_AV_2|safety_others","agree2|identity_others|skills_others|control_others"
"10/9/23 14:10","10/9/23 14:16",0,428,100,366,1,"10/9/23 14:16","R_3NWZv2BwDS5OJCj",NA,NA,NA,NA,428,428,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,5,"I would still like a small amount of humans to be involved with the driving.",61,42,63,30,65,61,90,100,2,"",3,"",51,2,"",1,20,10,428,428,428,"FL_53","","","scale_others|trust_AV_2|safety_others|safety_AV_2|trust_others","agree2|identity_others|skills_others|control_others"
"10/9/23 14:07","10/9/23 14:16",0,429,100,551,1,"10/9/23 14:17","R_2SDHYSmohOdJeDc",NA,NA,NA,NA,429,429,"anonymous","EN",1,4,1,1,1,"I am 78 and have been driving for 56 years, I am just more comfortable having full control and at my age I drive less than 5000 miles per year, just locally, during daylight hours.",0,2,4,81,50,81,0,81,81,81,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",3,"",78,3,"",1,56,66,429,429,429,"FL_51","scale_you|trust_AV_1|safety_AV_1|safety_you|trust_you","agree|identity_you|control_you|skills_you","",""
"10/9/23 14:13","10/9/23 14:17",0,430,100,260,1,"10/9/23 14:17","R_3PZ9Fo5B0JHbly4",NA,NA,NA,NA,430,430,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,4,"Seems popular as it balances between both.",28,66,67,66,70,73,72,50,3,"",1,"",35,3,"",1,10,50,430,430,430,"FL_53","","","scale_others|trust_AV_2|safety_AV_2|trust_others|safety_others","agree2|control_others|identity_others|skills_others"
"10/9/23 14:09","10/9/23 14:17",0,431,100,473,1,"10/9/23 14:17","R_2aIEPvYF2rS1DK3",NA,NA,NA,NA,431,431,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,1,"Full automation has not stopped accidents and you can not depend on technology for everything. ",0,30,50,80,10,81,100,29,2,"",1,"",45,5,"",1,28,40,431,431,431,"FL_53","","","scale_others|trust_others|safety_AV_2|trust_AV_2|safety_others","agree2|skills_others|control_others|identity_others"
"10/9/23 14:15","10/9/23 14:18",0,432,100,182,1,"10/9/23 14:18","R_1KqhiUacRGH15lH",NA,NA,NA,NA,432,432,"anonymous","EN",1,4,1,1,1,"I have no interest in allowing my fate to be determined by something other than myself.",0,2,4,100,50,100,0,10,60,100,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",3,"",36,4,"",1,18,20,432,432,432,"FL_51","scale_you|safety_you|safety_AV_1|trust_AV_1|trust_you","agree|identity_you|control_you|skills_you","",""
"10/9/23 14:14","10/9/23 14:18",0,433,100,269,1,"10/9/23 14:18","R_1cSRCmh8uYnjVw6",NA,NA,NA,NA,433,433,"anonymous","EN",1,4,1,1,1,"self-driving isn't there yet",100,2,4,99,41,99,64,40,99,100,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",3,"",36,3,"",1,8,43,433,433,433,"FL_51","scale_you|safety_AV_1|safety_you|trust_AV_1|trust_you","agree|control_you|skills_you|identity_you","",""
"10/9/23 14:15","10/9/23 14:18",0,434,100,196,1,"10/9/23 14:18","R_1k2ktUKrd87gjip",NA,NA,NA,NA,434,434,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,6,"I would prefer the other people to drive the safer option as long as it help up to their needs.",87,78,70,71,73,100,92,97,2,"",3,"",39,1,"",1,29,75,434,434,434,"FL_53","","","scale_others|safety_AV_2|safety_others|trust_AV_2|trust_others","agree2|control_others|skills_others|identity_others"
"10/9/23 14:11","10/9/23 14:18",0,435,100,421,1,"10/9/23 14:18","R_3g1I4VhFsCCgPND",NA,NA,NA,NA,435,435,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,4,"Even with the inherent dangers of driving I think that humans should be in control. ",28,46,62,82,9,80,40,92,1,"",3,"",54,4,"",1,38,61,435,435,435,"FL_53","","","scale_others|trust_AV_2|trust_others|safety_others|safety_AV_2","agree2|control_others|skills_others|identity_others"
"10/9/23 14:12","10/9/23 14:18",0,436,100,388,1,"10/9/23 14:18","R_1pPt5HjCe5yqfzU",NA,NA,NA,NA,436,436,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,6,"I think if all other people buy this type of vehicle it would be much safer on the roads, because the human error factor would be eliminated.",95,30,80,50,75,70,75,60,1,"",3,"",56,2,"",1,37,60,436,436,436,"FL_53","","","scale_others|safety_others|safety_AV_2|trust_others|trust_AV_2","agree2|control_others|identity_others|skills_others"
"10/9/23 14:10","10/9/23 14:18",0,437,100,510,1,"10/9/23 14:18","R_Xwjuz94CiZWMbyp",NA,NA,NA,NA,437,437,"anonymous","EN",1,4,1,1,4,"I would still like to have some control over the overall situation.",50,2,4,99,50,82,84,7,100,50,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,"",6,"West Indian",58,4,"",1,38,29,437,437,437,"FL_51","scale_you|safety_AV_1|trust_you|safety_you|trust_AV_1","agree|control_you|identity_you|skills_you","",""
"10/9/23 14:16","10/9/23 14:19",0,438,100,153,1,"10/9/23 14:19","R_7P136hNEzPNTpPb",NA,NA,NA,NA,438,438,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,5,"I would like the ability to have some control if needed",33,30,74,39,72,78,90,69,1,"",3,"",29,5,"",1,15,20,438,438,438,"FL_53","","","scale_others|safety_AV_2|trust_AV_2|safety_others|trust_others","agree2|control_others|skills_others|identity_others"
"10/9/23 14:17","10/9/23 14:19",0,439,100,130,1,"10/9/23 14:19","R_32LBnqa8nVS9XS3",NA,NA,NA,NA,439,439,"anonymous","EN",1,1,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,3,"I would like to see an even amount to see a clear comparison. ",51,50,50,50,50,50,50,50,2,"",5,"",27,4,"",1,5,7,439,439,439,"FL_53","","","scale_others|trust_AV_2|safety_AV_2|safety_others|trust_others","agree2|skills_others|control_others|identity_others"
"10/9/23 14:14","10/9/23 14:19",0,440,100,297,1,"10/9/23 14:19","R_bynguWEnbxP0Hv3",NA,NA,NA,NA,440,440,"anonymous","EN",1,4,1,1,4,"I would still want a good bit of control. ",20,2,4,90,60,50,25,10,100,80,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,"",3,"",47,4,"",1,31,10,440,440,440,"FL_51","scale_you|trust_you|trust_AV_1|safety_AV_1|safety_you","agree|skills_you|control_you|identity_you","",""
"10/9/23 14:15","10/9/23 14:19",0,441,100,242,1,"10/9/23 14:19","R_1ghEyjcl5p3Ys54",NA,NA,NA,NA,441,441,"anonymous","EN",1,4,1,1,4,"I don’t trust completely automated driving but half would be better.",0,2,4,79,50,69,25,20,66,59,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,"",2,"",39,4,"",1,11,13,441,441,441,"FL_51","scale_you|safety_you|trust_AV_1|trust_you|safety_AV_1","agree|control_you|identity_you|skills_you","",""
"10/9/23 14:17","10/9/23 14:19",0,442,100,162,1,"10/9/23 14:19","R_1rqd84y8ph0tINe",NA,NA,NA,NA,442,442,"anonymous","EN",1,4,1,1,6,"It will be safer as humans are involved less.",100,2,4,80,85,80,80,36,73,55,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",3,"",52,6,"",1,27,60,442,442,442,"FL_51","scale_you|trust_you|trust_AV_1|safety_you|safety_AV_1","agree|control_you|identity_you|skills_you","",""
"10/9/23 14:15","10/9/23 14:19",0,443,100,262,1,"10/9/23 14:19","R_2dy8HcPG39lsDPF",NA,NA,NA,NA,443,443,"anonymous","EN",1,4,1,1,1,"Unless AI driving is a universal adaptation of all vehicles and forced by governments, I trust my reaction speeds and attentiveness to the environment around me that computer sensors",0,2,4,94,0,100,0,26,100,100,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,4,"nonbinary",3,"",29,4,"",1,16,54,443,443,443,"FL_51","scale_you|trust_you|safety_AV_1|trust_AV_1|safety_you","agree|skills_you|control_you|identity_you","",""
"10/9/23 14:15","10/9/23 14:19",0,444,100,285,1,"10/9/23 14:19","R_25WUXm8qAe3YDuG",NA,NA,NA,NA,444,444,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,2,"I don't think the driving systems are yet ready enough to take over.",60,60,60,55,55,60,40,40,2,"",3,"",58,5,"",1,42,40,444,444,444,"FL_53","","","scale_others|safety_others|trust_others|safety_AV_2|trust_AV_2","agree2|skills_others|control_others|identity_others"
"10/9/23 14:12","10/9/23 14:19",0,445,100,468,1,"10/9/23 14:20","R_afmkrneFI9KN9HX",NA,NA,NA,NA,445,445,"anonymous","EN",1,4,1,1,5,"Self driving vehicles sound like they’re a lot safer and that they provide a lot of convenience during the driving experience.",75,2,4,95,85,90,90,35,80,25,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",1,"",36,1,"",1,20,75,445,445,445,"FL_51","scale_you|trust_you|safety_AV_1|safety_you|trust_AV_1","agree|control_you|skills_you|identity_you","",""
"10/9/23 14:14","10/9/23 14:20",0,446,100,364,1,"10/9/23 14:20","R_1cTSZdab43hTqpw",NA,NA,NA,NA,446,446,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,5,"Based on the information in this survey, it seems that automated driving is safer, and least likely to cause accidents.",74,58,93,57,92,67,72,57,2,"",3,"",39,4,"",1,23,20,446,446,446,"FL_53","","","scale_others|trust_others|safety_AV_2|trust_AV_2|safety_others","agree2|control_others|skills_others|identity_others"
"10/9/23 14:10","10/9/23 14:20",0,447,100,610,1,"10/9/23 14:20","R_2wtpfs5UDMbobrI",NA,NA,NA,NA,447,447,"anonymous","EN",1,4,1,1,2,"Because I live in a state that gets snowy and icy roads - how is a self driving car going to navigate those conditions?",9,2,4,98,50,100,6,3,100,97,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,"",3,"",48,4,"",1,34,23,447,447,447,"FL_51","scale_you|trust_you|trust_AV_1|safety_AV_1|safety_you","agree|control_you|identity_you|skills_you","",""
"10/9/23 14:16","10/9/23 14:20",0,448,100,222,1,"10/9/23 14:20","R_25WpLdPk3arWRwq",NA,NA,NA,NA,448,448,"anonymous","EN",1,4,1,1,1,"I like being in charge of the way the car performs and I would not trust the automated system.",10,2,4,100,40,100,40,80,100,100,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",3,"",41,4,"",1,25,75,448,448,448,"FL_51","scale_you|trust_you|safety_AV_1|safety_you|trust_AV_1","agree|identity_you|control_you|skills_you","",""
"10/9/23 14:17","10/9/23 14:21",0,449,100,234,1,"10/9/23 14:21","R_26c0gBfu5cz3IBB",NA,NA,NA,NA,449,449,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,6,"Humans are bad at making decisions ",100,0,100,0,100,100,0,100,4,"nonbinary",3,"",30,3,"",1,11,100,449,449,449,"FL_53","","","scale_others|trust_AV_2|trust_others|safety_others|safety_AV_2","agree2|control_others|skills_others|identity_others"
"10/9/23 14:18","10/9/23 14:21",0,450,100,203,1,"10/9/23 14:21","R_1FJ1NjcMC5TYBpc",NA,NA,NA,NA,450,450,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,4,"I feel like it helps take the unknown out of the way - especially the braking and monitoring surrounding areas.",33,57,58,55,57,39,73,94,1,"",1,"",32,5,"",1,15,72,450,450,450,"FL_53","","","scale_others|safety_AV_2|trust_AV_2|trust_others|safety_others","agree2|identity_others|skills_others|control_others"
"10/9/23 14:16","10/9/23 14:22",0,451,100,352,1,"10/9/23 14:22","R_3QWaLEpATvOmE0K",NA,NA,NA,NA,451,451,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,1,"i have seen and read the videos and articles about ai vehicles that caused accidents the same way humans do",5,33,11,32,13,50,72,66,2,"",1,"",52,1,"",1,34,8,451,451,451,"FL_53","","","scale_others|trust_AV_2|safety_others|trust_others|safety_AV_2","agree2|skills_others|identity_others|control_others"
"10/9/23 14:20","10/9/23 14:22",0,452,100,128,1,"10/9/23 14:22","R_3n1L9QdeDqclApa",NA,NA,NA,NA,452,452,"anonymous","EN",1,4,1,1,6,"I can't drive. ",100,2,4,75,75,75,85,20,100,39,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,"",3,"",25,3,"",2,0,50,452,452,452,"FL_51","scale_you|trust_AV_1|trust_you|safety_AV_1|safety_you","agree|skills_you|identity_you|control_you","",""
"10/9/23 14:16","10/9/23 14:22",0,453,100,371,1,"10/9/23 14:22","R_ut7UVkIONrKAo6d",NA,NA,NA,NA,453,453,"anonymous","EN",1,4,1,1,1,"Machines can be flawed, and it is difficult for me to put my entire trust and faith in them.",0,2,4,92,57,100,15,94,100,100,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",1,"",42,2,"",1,26,3,453,453,453,"FL_51","scale_you|safety_AV_1|safety_you|trust_AV_1|trust_you","agree|control_you|skills_you|identity_you","",""
"10/9/23 14:17","10/9/23 14:22",0,454,100,343,1,"10/9/23 14:22","R_0iWtLXzaGGGKKhX",NA,NA,NA,NA,454,454,"anonymous","EN",1,4,1,1,2,"I don't like the idea of having no control over my vehicle. I would want to still be able to control any aspect if I want to. ",10,2,4,70,40,90,30,0,90,90,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,"",5,"",25,3,"",1,7,40,454,454,454,"FL_51","scale_you|trust_you|safety_you|trust_AV_1|safety_AV_1","agree|control_you|identity_you|skills_you","",""
"10/9/23 14:18","10/9/23 14:22",0,455,100,260,1,"10/9/23 14:22","R_2Cs3yOPZTVOwuUg",NA,NA,NA,NA,455,455,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,4,"I chose 4 because it is an even mix between human and machine that way if something goes wrong with one, the other could take over.",38,50,67,55,45,100,100,100,2,"",3,"",33,4,"",1,18,29,455,455,455,"FL_53","","","scale_others|safety_others|safety_AV_2|trust_others|trust_AV_2","agree2|identity_others|control_others|skills_others"
"10/9/23 14:19","10/9/23 14:23",0,456,100,251,1,"10/9/23 14:23","R_VJCtXzjVqePcwJb",NA,NA,NA,NA,456,456,"anonymous","EN",1,4,1,1,4,"I think that doing the driving while having an automatic system that backs you up and scans for dangers seems the most appealing, in terms of keeping some control.",20,2,4,50,85,20,75,0,95,35,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,"",3,"",42,4,"",2,0,20,456,456,456,"FL_51","scale_you|safety_AV_1|trust_you|trust_AV_1|safety_you","agree|skills_you|identity_you|control_you","",""
"10/9/23 14:18","10/9/23 14:23",0,457,100,297,1,"10/9/23 14:23","R_2YyoxCaLChxApga",NA,NA,NA,NA,457,457,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,6,"People don't pay attention when they drive, so a fully autonomous vehicle would be the safest thing for everyone on the road.",95,9,88,15,85,25,75,74,2,"",3,"",25,2,"",1,6,61,457,457,457,"FL_53","","","scale_others|safety_others|trust_AV_2|safety_AV_2|trust_others","agree2|identity_others|skills_others|control_others"
"10/9/23 14:04","10/9/23 14:23",0,458,100,1118,1,"10/9/23 14:23","R_2Tpg0Wf4DhpwZDK",NA,NA,NA,NA,458,458,"anonymous","EN",1,4,1,1,6,"FUTURE ORIENTED",96,2,4,100,95,92,89,90,94,80,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,"",3,"",32,4,"",1,8,89,458,458,458,"FL_51","scale_you|trust_you|trust_AV_1|safety_AV_1|safety_you","agree|identity_you|skills_you|control_you","",""
"10/9/23 14:20","10/9/23 14:23",0,459,100,176,1,"10/9/23 14:23","R_2AFIbS390rm9dQ2",NA,NA,NA,NA,459,459,"anonymous","EN",1,4,1,1,NA,"",NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,"I trust myself more than an AI, but I do like the idea of AI cars. I just like the option to control if I have too.",69,44,93,73,73,36,71,68,1,"",1,"",42,3,"",1,20,66,459,459,459,"FL_53","","","scale_others|trust_others|safety_AV_2|safety_others|trust_AV_2","agree2|control_others|skills_others|identity_others"
"10/9/23 14:19","10/9/23 14:24",0,460,100,264,1,"10/9/23 14:24","R_1mW4lAtNPAxWl64",NA,NA,NA,NA,460,460,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,1,"The more automated driving gets, the worse the wheelsmanship gets, and the less able people are to take over in a sutation that AI can't handle.",0,50,50,50,8,50,99,100,2,"",3,"",49,4,"",1,30,50,460,460,460,"FL_53","","","scale_others|safety_AV_2|trust_AV_2|safety_others|trust_others","agree2|skills_others|control_others|identity_others"
"10/9/23 14:12","10/9/23 14:24",0,461,100,730,1,"10/9/23 14:24","R_21nVtAvfQRk2zo5",NA,NA,NA,NA,461,461,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,4,"I think people prefer some sort of control over their vehicle. They don't want to feel it is completely out of their hands",71,40,51,49,70,68,74,70,1,"",4,"",30,2,"",1,13,70,461,461,461,"FL_53","","","scale_others|trust_AV_2|safety_others|trust_others|safety_AV_2","agree2|control_others|skills_others|identity_others"
"10/9/23 14:19","10/9/23 14:24",0,462,100,304,1,"10/9/23 14:24","R_1gGeedGvdo2gqY8",NA,NA,NA,NA,462,462,"anonymous","EN",1,4,1,1,1,"I do not trust the automated cars, there is still room for error and hacking",0,2,4,93,29,93,34,73,100,100,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,"",3,"",36,1,"",1,20,50,462,462,462,"FL_51","scale_you|trust_you|trust_AV_1|safety_you|safety_AV_1","agree|control_you|skills_you|identity_you","",""
"10/9/23 14:21","10/9/23 14:25",0,463,100,260,1,"10/9/23 14:25","R_1LGSeqtZQSkIGP9",NA,NA,NA,NA,463,463,"anonymous","EN",1,4,1,1,2,"Assuming any of these functions could be disabled, I would choose the highest level and then decide whether or not to use it, but otherwise would prefer a system at maybe level 2.",29,2,4,50,50,50,35,35,75,60,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",3,"",36,4,"",1,20,60,463,463,463,"FL_51","scale_you|safety_AV_1|trust_AV_1|trust_you|safety_you","agree|control_you|skills_you|identity_you","",""
"10/9/23 14:20","10/9/23 14:25",0,464,100,282,1,"10/9/23 14:25","R_22rVQnPqWJXx9YZ",NA,NA,NA,NA,464,464,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,5,"Because I don't want someone who doesn't know what they're doing driving a car",76,56,59,57,57,66,88,70,1,"",4,"",32,3,"",1,13,10,464,464,464,"FL_53","","","scale_others|safety_AV_2|trust_others|safety_others|trust_AV_2","agree2|identity_others|control_others|skills_others"
"10/9/23 14:21","10/9/23 14:25",0,465,100,212,1,"10/9/23 14:25","R_blus8baDRSzm7wB",NA,NA,NA,NA,465,465,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,6,"According to the earlier text, this level would be safer than the other levels.",91,57,71,71,93,80,96,66,1,"",3,"",22,4,"",1,4,27,465,465,465,"FL_53","","","scale_others|trust_others|trust_AV_2|safety_AV_2|safety_others","agree2|control_others|identity_others|skills_others"
"10/9/23 14:14","10/9/23 14:25",0,466,100,673,1,"10/9/23 14:25","R_1lu8e2mDXvUJcq1",NA,NA,NA,NA,466,466,"anonymous","EN",1,4,1,1,5,"i would rely on the tech",91,2,4,71,84,63,56,87,67,62,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",3,"",33,4,"",1,23,5,466,466,466,"FL_51","scale_you|trust_AV_1|safety_you|trust_you|safety_AV_1","agree|skills_you|control_you|identity_you","",""
"10/9/23 14:17","10/9/23 14:25",0,467,100,520,1,"10/9/23 14:25","R_1rlcbSq8w5tvfHE",NA,NA,NA,NA,467,467,"anonymous","EN",1,4,1,1,2,"I'd like some level of automation for vehicles, but I'd also like humans to be involved in some of the driving decisions.",60,2,4,95,75,100,75,25,100,50,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",3,"",34,3,"",1,17,25,467,467,467,"FL_51","scale_you|safety_you|trust_AV_1|trust_you|safety_AV_1","agree|skills_you|identity_you|control_you","",""
"10/9/23 14:17","10/9/23 14:25",0,468,100,476,1,"10/9/23 14:25","R_QcbOSxTZFrmekbT",NA,NA,NA,NA,468,468,"anonymous","EN",1,4,1,1,6,"It should be safer since 90% of accidents are by human error. Of course, I would want to be sure computer errors had been eliminated as much as possible before buying the car.",82,2,4,80,86,68,86,37,83,50,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",3,"",70,5,"",1,52,71,468,468,468,"FL_51","scale_you|trust_you|trust_AV_1|safety_AV_1|safety_you","agree|skills_you|control_you|identity_you","",""
"10/9/23 14:23","10/9/23 14:25",0,469,100,165,1,"10/9/23 14:25","R_RXGrGIXvgU0VL0d",NA,NA,NA,NA,469,469,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,2,"I would still want a person mostly in control, just with a little help.",0,43,29,34,19,45,61,68,2,"",1,"",43,4,"",1,24,40,469,469,469,"FL_53","","","scale_others|trust_others|trust_AV_2|safety_others|safety_AV_2","agree2|identity_others|skills_others|control_others"
"10/9/23 13:56","10/9/23 14:26",0,470,100,1756,1,"10/9/23 14:26","R_3IeldceBgRkWfNn",NA,NA,NA,NA,470,470,"anonymous","EN",1,4,1,1,2,"I really don't trust self driving cars",0,2,2,100,0,100,0,100,100,100,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,"",1,"",48,4,"",1,22,30,470,470,470,"FL_51","scale_you|trust_you|safety_you|trust_AV_1|safety_AV_1","agree|identity_you|control_you|skills_you","",""
"10/9/23 14:19","10/9/23 14:26",0,471,100,365,1,"10/9/23 14:26","R_2QWBDKOZdrQQwdd",NA,NA,NA,NA,471,471,"anonymous","EN",1,4,1,1,1,"Automated vehicles are infamous for getting stuck and blocking emergency vehicles.",0,2,4,95,0,100,0,25,90,100,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,3,"",3,"",53,4,"",1,35,60,471,471,471,"FL_51","scale_you|trust_AV_1|safety_AV_1|trust_you|safety_you","agree|identity_you|skills_you|control_you","",""
"10/9/23 14:23","10/9/23 14:26",0,472,100,139,1,"10/9/23 14:26","R_Y9voT1YeeKD3WPD",NA,NA,NA,NA,472,472,"anonymous","EN",1,4,1,1,6,"CONVINEANT",91,2,4,94,85,89,88,94,89,88,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,"",3,"",32,5,"",1,7,98,472,472,472,"FL_51","scale_you|trust_AV_1|safety_you|trust_you|safety_AV_1","agree|skills_you|identity_you|control_you","",""
"10/9/23 14:24","10/9/23 14:27",0,473,100,161,1,"10/9/23 14:27","R_1HcccWJsgeKpFUv",NA,NA,NA,NA,473,473,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,1,"I feel that self driving cars would be unpredictable and unsafe.",0,62,40,71,19,77,90,74,2,"",3,"",32,4,"",1,17,9,473,473,473,"FL_53","","","scale_others|safety_others|trust_others|safety_AV_2|trust_AV_2","agree2|control_others|identity_others|skills_others"
"10/9/23 14:14","10/9/23 14:27",0,474,100,754,1,"10/9/23 14:27","R_1jIF4TIxIY6IKNK",NA,NA,NA,NA,474,474,"anonymous","EN",1,4,1,1,NA,"",NA,1,4,NA,NA,NA,NA,NA,NA,NA,1,"I think it's best when the human is controlling the driving.",7,70,39,68,20,100,100,100,2,"",1,"",30,3,"",1,10,0,474,474,474,"FL_53","","","scale_others|trust_others|safety_others|trust_AV_2|safety_AV_2","agree2|identity_others|skills_others|control_others"
"10/9/23 14:19","10/9/23 14:27",0,475,100,516,1,"10/9/23 14:27","R_33gs5nE7BglybGh",NA,NA,NA,NA,475,475,"anonymous","EN",1,4,2,1,NA,"",NA,1,4,NA,NA,NA,NA,NA,NA,NA,1,"because electric cars are not responsible, something could go wrong and then you have no CONTROL over your electric cars, or on thing goes bad and it effects the whole car and it could STOP, i have seen this before.",0,75,20,90,10,30,100,100,2,"",3,"",64,4,"",1,46,85,475,475,475,"FL_53","","","scale_others|safety_AV_2|trust_others|trust_AV_2|safety_others","agree2|identity_others|skills_others|control_others"
"10/9/23 14:24","10/9/23 14:27",0,476,100,207,1,"10/9/23 14:27","R_tQEL5dfKGipOwbn",NA,NA,NA,NA,476,476,"anonymous","EN",1,4,1,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,4,"There has to be some participation of the human to watch out for anything that the computer may not catch as it doesn't have free thinking on the fly like a human does.",56,59,45,62,40,54,59,71,1,"",3,"",38,4,"",1,20,21,476,476,476,"FL_53","","","scale_others|trust_AV_2|safety_AV_2|trust_others|safety_others","agree2|skills_others|control_others|identity_others"
"10/9/23 14:25","10/9/23 14:28",0,477,100,178,1,"10/9/23 14:28","R_29mDvaBFfWgFhvB",NA,NA,NA,NA,477,477,"anonymous","EN",1,4,2,1,NA,"",NA,2,4,NA,NA,NA,NA,NA,NA,NA,2,"I simply don't trust self-driving cars yet.",0,30,30,70,20,0,80,70,1,"",5,"",33,1,"",1,17,30,477,477,477,"FL_53","","","scale_others|trust_AV_2|safety_others|safety_AV_2|trust_others","agree2|identity_others|control_others|skills_others"
"10/9/23 14:25","10/9/23 14:28",0,478,100,185,1,"10/9/23 14:28","R_2pWFwzFOSXYGM7B",NA,NA,NA,NA,478,478,"anonymous","EN",1,4,1,1,4,"I feel willing to give up a little control, but not a lot of control",5,2,4,81,66,99,50,52,99,79,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,"",3,"",58,4,"",1,42,39,478,478,478,"FL_51","scale_you|safety_you|safety_AV_1|trust_you|trust_AV_1","agree|identity_you|skills_you|control_you","",""
