StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,att_2,consent,att_3,att_4,comp_1,pref_you,pref_you_explain,comp_2,comp_3,safety_you_1,trust_you_1,pref_others,pref_others_explain,safety_others_1,trust_others_1,license,ai_knowledge_1,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,FL_8_DO,av_you_DO,av_others_DO
4/10/23 13:26,4/10/23 13:30,0,71.218.172.40,100,239,1,4/10/23 13:30,R_2dQOHJLUXVqoBJA,,,,,39.7586,-104.9179,anonymous,EN,6,1,4,1,1,4,It’s hard to trust a machine. ,2,2,50,76,,,,,1,23,643462af-b1f7-ff7b-5a82-392e183fbd34,42,2,11,1,1,5,10,4,80543,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:29,4/10/23 13:30,0,74.64.230.33,100,99,1,4/10/23 13:30,R_vDd7b4euEHiL7pf,,,,,40.7597,-73.981,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6434637a-f831-176a-f1ab-abff010186f2,92,2,12,1,1,6,9,1,10003,,,
4/10/23 13:22,4/10/23 13:30,0,24.209.55.78,100,508,1,4/10/23 13:30,R_WAPf9NeVFD5xzbz,,,,,41.5622,-81.4842,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643461e0-2a77-5c2e-262e-28a4134b88e7,36,2,1,2,1,6,1,2,44121,,,
4/10/23 13:24,4/10/23 13:30,0,24.187.189.136,100,401,1,4/10/23 13:30,R_1OrI6gpUhncZmyF,,,,,40.6221,-73.981,anonymous,EN,6,1,4,1,1,3, it seems to be the safest  ,2,2,85,75,,,,,1,75,64346223-cee6-eaf6-c4c2-0c0e6c6177bb,31,2,4,15,2,6,1,3,22903,FL_51,scale_you|safety_you|trust_you,
4/10/23 13:25,4/10/23 13:30,0,47.146.153.199,100,311,1,4/10/23 13:30,R_2OPS9e0HBHUsSes,,,,,34.4179,-117.3064,anonymous,EN,6,1,4,1,1,,,2,2,,,4,The person still has some control over the vehicle. ,30,50,1,30,64346264-615d-f535-093f-d3ef2a8bf413,47,2,20,15,2,4,3,4,92345,FL_53,,scale_others|safety_others|trust_others
4/10/23 13:26,4/10/23 13:30,0,71.15.223.21,100,239,1,4/10/23 13:30,R_2B52yfQnaC4yaNA,,,,,46.8522,-114.0214,anonymous,EN,6,1,4,1,1,2,I would control most of the driving which makes me more comfortable,2,2,50,69,,,,,1,30,643462e1-41ee-0d99-d990-41f1c80ace5c,69,2,3,1,1,8,1,4,59808,FL_51,scale_you|safety_you|trust_you,
4/10/23 12:18,4/10/23 13:31,0,75.185.163.141,100,4344,1,4/10/23 13:31,R_1jYXmxzSzYvdbwg,,,,,42.1124,-80.0885,anonymous,EN,6,1,4,1,1,6,Because I never learned to drive so that will be very helpful to me,2,2,0,27,,,,,2,10,64345285-af87-a37d-94f1-ab12a1b4d593,55,2,2,1,1,7,3,1,16509,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:28,4/10/23 13:31,0,172.56.92.165,100,165,1,4/10/23 13:31,R_33BU81HT3KmHlwE,,,,,29.4873,-98.4532,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346315-e213-4ab9-2012-dc0c87b13201,23,2,19,1,1,7,1,3,77034,,,
4/10/23 13:30,4/10/23 13:31,0,104.219.22.65,100,49,1,4/10/23 13:31,R_DuHibagLCFz9NF7,,,,,33.8557,-98.5793,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643463a0-e2dc-351a-243f-3ec7e7eddd5c,72,2,18,1,1,6,2,3,76367,,,
4/10/23 13:28,4/10/23 13:31,0,107.222.135.79,100,180,1,4/10/23 13:31,R_1n0ASq6y5h9d6xI,,,,,38.6169,-95.2798,anonymous,EN,6,1,4,1,1,1,I am truely uncomfortable with artificial intelligence doing the driving.,1,2,50,87,,,,,1,20,6434630c-0c9a-dd3d-e0ab-a3185239c687,62,2,7,1,1,6,3,2,66067,FL_51,scale_you|safety_you|trust_you,
4/10/23 13:27,4/10/23 13:31,0,163.118.184.199,100,226,1,4/10/23 13:31,R_XMrox4BuwkAJwvD,,,,,28.0647,-80.6206,anonymous,EN,6,1,4,1,1,1,self driving cars need more development,2,2,80,100,,,,,1,70,643462e4-666b-6275-71fe-55b04c18ecf0,23,2,1,2,1,4,2,3,32901,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:28,4/10/23 13:31,0,173.248.211.38,100,150,1,4/10/23 13:31,R_1QN6Y3WXSKSWFuc,,,,,40.7503,-74.0014,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643461f1-e74e-ee60-88d0-d6aecf968f74,40,1,19,1,1,6,1,3,89027,,,
4/10/23 13:28,4/10/23 13:31,0,98.203.99.117,100,203,1,4/10/23 13:31,R_vjzuJvMNdxo1yg1,,,,,25.761,-80.2325,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643462c2-47ec-02ed-6581-2e0082b18b76,35,1,4,1,1,6,1,3,77009,,,
4/10/23 13:24,4/10/23 13:31,0,184.101.164.203,100,438,1,4/10/23 13:31,R_A0vXKNRetTxnoyJ,,,,,33.4475,-112.0866,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346210-0238-e277-c74f-fb7602e6ebf7,45,1,4,1,1,2,6,4,85022,,,
4/10/23 13:30,4/10/23 13:31,0,208.90.107.14,100,93,1,4/10/23 13:31,R_R3vzW1rq8Tx13Gx,,,,,36.062,-91.9125,anonymous,EN,6,1,4,1,1,4,"If something goes wrong, the human can take over if the tech goes slightly kaput.",2,1,50,50,,,,,1,25,643463b7-805b-b584-0095-d3218f229830,21,2,2,1,1,4,7,3,72517,FL_51,scale_you|safety_you|trust_you,
4/10/23 13:28,4/10/23 13:32,0,72.131.68.221,100,202,1,4/10/23 13:32,R_1pW3zZW7ONPHJVu,,,,,42.5606,-87.829,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346313-982c-3ea5-897a-073af1a85851,76,1,4,1,1,2,4,2,53143,,,
4/10/23 13:27,4/10/23 13:32,0,73.196.217.73,100,268,1,4/10/23 13:32,R_djqlCuSyUol6a9b,,,,,39.6999,-74.2633,anonymous,EN,6,1,4,1,1,,,2,2,,,4,Most people are distracted and or make poor judgments. They would been benefit from assistance ,80,40,1,73,6434630d-8761-5c18-d51e-b9e884f66bd5,61,2,17,1,1,6,1,1,8087,FL_53,,scale_others|safety_others|trust_others
4/10/23 13:30,4/10/23 13:32,0,73.111.24.121,100,98,1,4/10/23 13:32,R_3qmOVvchRql3kE3,,,,,42.0648,-87.9356,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6434638e-c268-17af-8c8f-918d67a32d22,64,2,11,1,1,2,1,2,60056,,,
4/10/23 13:23,4/10/23 13:32,0,172.58.80.233,100,542,1,4/10/23 13:32,R_26bPzhYrBA2w6fl,,,,,44.9834,-93.2622,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643461ea-8a1a-c812-9fa0-104af5ec1559,42,2,7,1,1,2,2,2,50317,,,
4/10/23 13:31,4/10/23 13:32,0,208.92.106.121,100,93,1,4/10/23 13:32,R_3erFvFu8O8vUdPq,,,,,36.6258,-88.7365,anonymous,EN,8,1,4,2,,,,,,,,,,,,,,643463d0-1acd-ae46-1533-585be3259e67,58,2,2,1,1,2,4,3,42088,,,
4/10/23 13:25,4/10/23 13:32,0,50.86.113.92,100,457,1,4/10/23 13:32,R_2U8UzBl0DgHqkQi,,,,,30.4605,-89.0856,anonymous,EN,6,1,4,1,2,5,I'm not sure ,2,1,34,78,,,,,1,92,6434626f-c10f-61bb-6dcb-c2541f509cf8,31,2,6,2,1,4,5,3,39531,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:27,4/10/23 13:32,0,68.194.218.206,100,329,1,4/10/23 13:32,R_Od2GItjJsG4eXLz,,,,,40.8905,-74.0504,anonymous,EN,6,1,4,1,1,,,2,2,,,2,i feel that self driving cars are not safe yet. they need to do much more work before i feel confident enough to drive one.,69,18,1,25,643462e5-8302-7760-77af-37c02283de40,75,2,15,1,1,7,1,1,7407,FL_53,,scale_others|trust_others|safety_others
4/10/23 13:31,4/10/23 13:32,0,174.202.223.41,100,66,1,4/10/23 13:32,R_2EcUNrbZfbQoLfD,,,,,35.1004,-90.028,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6434639e-769f-3325-9bbd-3a2a538e4270,57,2,20,1,1,6,10,3,72227,,,
4/10/23 13:29,4/10/23 13:33,0,98.4.175.235,100,230,1,4/10/23 13:33,R_z2ubjlcQpaeTahj,,,,,43.1806,-77.5948,anonymous,EN,6,1,4,1,1,,,2,2,,,4,"All of the harder driving tasks are controlled by the machine, but the dynamics are controlled by the human.",29,80,2,40,64346356-fc25-4c5c-729e-8b516b27e7c1,23,2,6,2,1,3,1,1,14611,FL_53,,scale_others|trust_others|safety_others
4/10/23 13:28,4/10/23 13:33,0,98.61.92.211,100,303,1,4/10/23 13:33,R_12RMseYmXf5cp43,,,,,45.08,-93.0227,anonymous,EN,6,1,4,1,1,,,2,2,,,6,I feel like the roads will be a lot safer with the car driving itself,10,10,1,15,64346308-427b-ecbe-5501-d35db7b25cbf,36,2,8,1,1,4,5,2,55042,FL_53,,scale_others|safety_others|trust_others
4/10/23 13:29,4/10/23 13:33,0,107.192.131.67,100,243,1,4/10/23 13:33,R_55TecmYDGBNh3r3,,,,,29.7646,-95.3657,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643462d4-77a7-846a-b763-8fe7ee5f2ca1,41,1,20,1,1,6,1,3,32792,,,
4/10/23 13:30,4/10/23 13:33,0,128.61.4.38,100,154,1,4/10/23 13:33,R_2xQP0doSPKU9ARd,,,,,33.7722,-84.3928,anonymous,EN,6,1,4,1,1,4,Do not feel comfortable giving up all control,2,2,65,64,,,,,1,32,6434630c-998a-259d-5f32-4d594e9322a4,20,2,1,4,1,4,1,3,30313,FL_51,scale_you|safety_you|trust_you,
4/10/23 13:27,4/10/23 13:33,0,206.183.122.175,100,335,1,4/10/23 13:33,R_3exY3QqfBYAWEmw,,,,,47.5544,-114.1075,anonymous,EN,6,1,4,1,1,,,1,1,,,4,Human efforts need to be applied 50 percent so as to ease the driving.,92,74,1,100,64346304-0966-0807-f8fc-3e16dcd72153,40,1,21,1,1,8,1,3,75001,FL_53,,scale_others|safety_others|trust_others
4/10/23 13:32,4/10/23 13:33,0,104.174.13.148,100,51,1,4/10/23 13:33,R_1op8yYP5pxjLpA5,,,,,34.169,-118.3713,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643463ff-e082-7b4f-3ed6-1c042ae9d1e6,24,2,10,1,1,4,7,4,91607,,,
4/10/23 13:31,4/10/23 13:33,0,71.219.58.222,100,107,1,4/10/23 13:33,R_3hFteP8t9CyDmuv,,,,,38.0321,-78.489,anonymous,EN,6,1,4,1,1,,,2,1,,,4,Seems the best,65,69,1,76,643463ce-3171-6865-6c35-d2d636b206a2,21,2,18,3,15,2,1,3,22849,FL_53,,scale_others|trust_others|safety_others
4/10/23 13:31,4/10/23 13:33,0,24.239.217.69,100,127,1,4/10/23 13:33,R_1HjxgSmE4rtq4O8,,,,,41.0996,-80.7523,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643462e4-8510-344d-cfb6-bf7e2c787fa8,70,2,9,1,1,6,5,2,44440,,,
4/10/23 13:33,4/10/23 13:33,0,166.194.188.31,100,37,1,4/10/23 13:33,R_1QznZK28ubRlLrx,,,,,43.1702,-77.6923,anonymous,EN,7,1,4,1,,,,,,,,,,,,,,6434644d-89c7-5591-1f71-735a5af9df0f,20,2,15,9,1,2,2,1,14214,,,
4/10/23 13:24,4/10/23 13:34,0,67.45.32.132,100,540,1,4/10/23 13:34,R_32Pin1kzZzvOrU8,,,,,33.7485,-84.3871,anonymous,EN,6,1,4,1,1,2,"I'd be open to try self-driving to a certain extent, but I'd still want control to be mine.",1,2,83,94,,,,,1,15,643461c7-7272-6a5c-19ca-bbc4d613dab1,58,2,3,1,1,2,10,3,42079,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:26,4/10/23 13:34,0,132.147.61.122,100,484,1,4/10/23 13:34,R_29tarOHyR3AuVgX,,,,,40.5222,-78.4034,anonymous,EN,6,1,4,1,1,,,2,2,,,6,"Because it’s safer,  the car has more functionality,  and less room for human error all for the same cost.",29,19,1,21,643462bd-6d0c-fa39-b47c-320a7ec47e65,38,1,3,1,1,7,6,1,16635,FL_53,,scale_others|safety_others|trust_others
4/10/23 13:32,4/10/23 13:34,0,98.224.23.115,100,82,1,4/10/23 13:34,R_1P5yyzBSZNKhE9z,,,,,38.1323,-120.4528,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6434644e-103f-d89a-b3db-f422e5c3f98b,70,2,1,1,1,5,2,4,95247,,,
4/10/23 13:32,4/10/23 13:34,0,24.93.146.120,100,109,1,4/10/23 13:34,R_3q7pnufWjt3tZHT,,,,,43.734,-70.2625,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346413-6943-baea-9cda-f75f02bf88fd,66,2,12,1,1,6,1,1,4105,,,
4/10/23 13:30,4/10/23 13:34,0,75.86.208.27,100,223,1,4/10/23 13:34,R_1loAXCThR9OUHmT,,,,,43.238,-87.9894,anonymous,EN,6,1,4,1,1,,,1,1,,,4,you need both to drive safely,50,50,1,31,643463b4-5866-03f5-0650-8e0976298a79,81,2,-3105,1,1,4,5,2,53097,FL_53,,scale_others|trust_others|safety_others
4/10/23 13:33,4/10/23 13:34,0,199.58.79.108,100,75,1,4/10/23 13:34,R_s6TS0Ze6zmuxK81,,,,,32.9628,-96.3648,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643463c6-daa3-d1f6-d1a4-ff52a6fa3f40,56,2,9,1,1,2,8,3,75189,,,
4/10/23 13:33,4/10/23 13:34,0,75.146.4.9,100,59,1,4/10/23 13:34,R_1oGBOOMGQrnzGTZ,,,,,41.7884,-72.692,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346461-b8b5-20db-d135-1d27cee3fd8a,61,2,-3105,1,1,5,9,1,6095,,,
4/10/23 13:33,4/10/23 13:34,0,173.16.161.39,100,89,1,4/10/23 13:34,R_2P0ucXScheubxM3,,,,,40.0264,-88.5612,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643463d9-21a1-a2c4-8208-45fa8dada413,45,2,19,1,1,6,1,2,61910,,,
4/10/23 13:27,4/10/23 13:34,0,72.83.168.24,100,438,1,4/10/23 13:34,R_1kNYCOGRBAuQfJ1,,,,,38.7591,-77.0924,anonymous,EN,6,1,4,1,1,5,I could see myself choosing any of these but I like the option number 5 because there is still some human control,1,2,100,100,,,,,1,62,643462f8-3edd-e12b-2658-9e3ad3cb0b0b,44,2,19,2,1,7,1,3,22306,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:27,4/10/23 13:34,0,50.24.180.38,100,453,1,4/10/23 13:34,R_pPLn9eivhVoGxpv,,,,,33.3103,-96.7673,anonymous,EN,6,1,4,1,1,5,Cool,2,2,91,70,,,,,1,88,643462e6-2295-ae39-d4c4-f817fe8b3d31,31,1,14,1,1,7,1,4,92804,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:29,4/10/23 13:35,0,99.129.94.20,100,337,1,4/10/23 13:35,R_2tApEsNWIDhGPou,,,,,42.2385,-83.1783,anonymous,EN,6,1,4,1,1,,,1,2,,,6,Easier and can prevent accidents ,26,4,2,9,64346350-1d1f-8dbe-fdef-7eb6aa72d79b,18,2,1,2,1,2,1,2,48218,FL_53,,scale_others|trust_others|safety_others
4/10/23 13:28,4/10/23 13:35,0,47.201.106.7,100,436,1,4/10/23 13:35,R_2Qn4zdfuDtl3lBh,,,,,28.2282,-82.1805,anonymous,EN,6,1,4,1,1,,,2,2,,,2,There are instances where complete automatic control would NOT be safe.,60,61,1,70,643462f6-d326-cb44-6d2e-6f3a0b8a2e9c,82,2,3,1,1,7,10,3,33543,FL_53,,scale_others|safety_others|trust_others
4/10/23 13:34,4/10/23 13:35,0,35.148.49.126,100,80,1,4/10/23 13:35,R_2y7UrgHJt4XOLFJ,,,,,44.9656,-89.7066,anonymous,EN,10,1,4,2,,,,,,,,,,,,,,64346476-d780-aa74-6378-c8d829d8d07f,23,2,7,1,1,2,7,2,54491,,,
4/10/23 13:24,4/10/23 13:35,0,71.219.136.159,100,640,1,4/10/23 13:35,R_3maV9sZzPO7gjy1,,,,,36.9858,-79.8828,anonymous,EN,6,1,4,1,1,4,I would like the technology but still would like to have some control ,2,2,50,58,,,,,1,20,64346258-ac8c-8bad-56ea-64f59c574289,57,2,4,1,1,2,2,3,24577,FL_51,scale_you|safety_you|trust_you,
4/10/23 13:28,4/10/23 13:35,0,71.37.205.152,100,457,1,4/10/23 13:35,R_3hywTHuvyioDdJK,,,,,44.0484,-92.4948,anonymous,EN,6,1,4,1,1,,,1,2,,,2,"The self driving cars do not allow you to steer around debris, pot-holes, or other hazards on the road.",30,30,1,5,6434630f-b880-0e12-0f29-32e9fb0903c8,65,2,1,1,1,5,1,2,55057,FL_53,,scale_others|safety_others|trust_others
4/10/23 13:32,4/10/23 13:35,0,73.152.223.241,100,222,1,4/10/23 13:35,R_1C7kjZMJLYA1zhO,,,,,39.1487,-78.2637,anonymous,EN,6,1,4,1,1,,,2,2,,,2,Don't like the idea of self-driving vehicles,50,50,1,0,643463ae-017b-c285-f757-015861787feb,85,2,7,1,1,6,10,4,22602,FL_53,,scale_others|trust_others|safety_others
4/10/23 13:33,4/10/23 13:36,0,73.52.231.165,100,195,1,4/10/23 13:36,R_qLeqEEvdL27MVQl,,,,,40.586,-79.7806,anonymous,EN,6,1,4,1,1,,,2,2,,,6,That will make a positive impact ,100,100,1,100,643462d4-77a7-846a-b763-8fe7ee5f2ca1,41,1,20,1,1,6,1,3,32792,FL_53,,scale_others|safety_others|trust_others
4/10/23 13:21,4/10/23 13:36,0,172.56.97.195,100,919,1,4/10/23 13:36,R_3foC5O6P8RIW99u,,,,,28.0109,-82.4948,anonymous,EN,6,1,1,2,,,,,,,,,,,,,,64346191-1060-c6f6-c9bb-233d3299a0bc,32,1,14,1,2,4,8,3,33612,,,
4/10/23 13:36,4/10/23 13:36,0,47.216.22.226,100,35,1,4/10/23 13:36,R_2akKrwZpU5FyjDy,,,,,34.4801,-114.3527,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346500-af6a-4ddc-2df9-bf3ddac5573b,78,2,11,1,2,8,3,4,86403,,,
4/10/23 13:27,4/10/23 13:36,0,137.119.84.125,100,552,1,4/10/23 13:36,R_2zvycUXNnQ3a19j,,,,,32.6664,-95.4825,anonymous,EN,6,1,4,1,1,1,Don't trust self driving cars,2,2,92,94,,,,,1,0,643462c0-3a25-56a1-e006-12d029776055,69,2,1,1,1,7,4,3,75773,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:35,4/10/23 13:37,0,24.128.182.170,100,102,1,4/10/23 13:37,R_2tfBIym9PFbaqqc,,,,,43.8096,-83.009,anonymous,EN,7,1,2,2,,,,,,,,,,,,,,643464d4-5b64-b052-51cd-5bc1d785b42f,67,1,5,1,1,-3105,10,2,48441,,,
4/10/23 13:25,4/10/23 13:37,0,68.114.92.33,100,709,1,4/10/23 13:37,R_VUMxD64nyjg7y2l,,,,,42.1502,-72.6078,anonymous,EN,6,1,4,1,1,,,2,2,,,1,I am used to doing the action of driving in the car.,50,50,1,10,6434627e-e70a-4b61-7d16-5afc3bee1142,31,1,1,1,1,4,3,1,1013,FL_53,,scale_others|trust_others|safety_others
4/10/23 13:31,4/10/23 13:37,0,73.25.138.86,100,378,1,4/10/23 13:37,R_cu4IUMRunJZDMRP,,,,,45.4501,-122.868,anonymous,EN,6,1,4,1,1,4,I like to be in control of the car when I want to,2,2,73,80,,,,,1,6,643463a0-fb28-cc46-bded-26bfa82f123a,49,2,11,1,1,2,9,4,97124,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:33,4/10/23 13:38,0,98.113.126.144,100,263,1,4/10/23 13:38,R_2f8IMAV6FhbksCF,,,,,40.9476,-73.8624,anonymous,EN,6,1,4,1,1,2,"The machine would help with basic functions of driving but not completely take over, which is what I would prefer",2,2,60,70,,,,,1,50,6434646f-3e99-63e2-d6fa-4215b7be1134,22,2,-3105,15,14,5,2,1,10705,FL_51,scale_you|safety_you|trust_you,
4/10/23 13:21,4/10/23 13:38,0,73.234.3.62,100,980,1,4/10/23 13:38,R_0GvlxZVf0PJWUXT,,,,,41.4939,-73.0517,anonymous,EN,6,1,4,1,1,5,So it can do everything but I can still manually control if I want to or need to.,2,2,46,50,,,,,1,36,64346195-7d92-410d-6f81-2130cdaa3392,28,2,6,1,1,2,3,1,6770,FL_51,scale_you|safety_you|trust_you,
4/10/23 13:32,4/10/23 13:38,0,67.247.178.54,100,366,1,4/10/23 13:38,R_3iQE2zs4mED2P9I,,,,,43.2912,-77.7894,anonymous,EN,6,1,4,1,1,,,2,2,,,2,I am not confident that an automated driving system is safer than humans.,73,92,1,31,64346424-31ae-772d-841c-c887f15a7a99,73,2,12,1,1,7,10,1,14468,FL_53,,scale_others|safety_others|trust_others
4/10/23 13:23,4/10/23 13:39,0,172.59.190.48,100,953,1,4/10/23 13:39,R_1GCjmSkERgw0FRi,,,,,41.8486,-87.6288,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346219-617f-9df2-d002-53b8797ebc07,31,2,10,2,1,6,1,2,60615,,,
4/10/23 13:38,4/10/23 13:39,0,162.195.66.71,100,76,1,4/10/23 13:39,R_3j65ssclfCsWgPJ,,,,,39.5449,-119.7572,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346544-f078-d86d-95b2-3afe00cc4713,63,2,13,1,1,4,3,4,89441,,,
4/10/23 13:26,4/10/23 13:39,0,70.119.21.119,100,798,1,4/10/23 13:39,R_2CCZrqggL6PZ5Ca,,,,,27.7988,-97.4363,anonymous,EN,6,1,4,1,2,1,I don’t trust self driving vehicles I don’t believe we are ready.,2,2,100,100,,,,,1,13,6434628c-93bf-e358-bd0c-bb71e2185750,48,2,5,1,15,7,1,3,78411,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:24,4/10/23 13:39,0,63.97.8.86,100,887,1,4/10/23 13:39,R_1PZwO6pg9SwLi54,,,,,30.5238,-97.565,anonymous,EN,6,1,4,1,2,3,No comments ,1,2,83,83,,,,,1,50,64346281-e40a-2038-8f4e-c60959e0bafa,42,2,14,10,1,6,3,3,76543,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:34,4/10/23 13:39,0,71.172.201.71,100,287,1,4/10/23 13:39,R_32KsrB9DsN9mLV2,,,,,40.4306,-74.402,anonymous,EN,6,1,4,1,1,6,seems to be safer to be automated,2,2,30,29,,,,,1,42,643464bd-18fb-3f5f-7b77-f6264c935c24,70,2,18,1,1,3,4,1,8820,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:38,4/10/23 13:39,0,66.41.236.191,100,81,1,4/10/23 13:39,R_24RQ9NSjPdW2lkB,,,,,45.1713,-93.3872,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346286-c258-8a05-928f-266bc112d4f8,77,1,-3105,1,1,6,7,2,55316,,,
4/10/23 13:29,4/10/23 13:40,0,173.161.97.62,100,659,1,4/10/23 13:40,R_00qxIh1cUqPhX0J,,,,,41.8095,-87.6522,anonymous,EN,6,1,4,1,1,,,2,2,,,5,its safe and you still have control,42,42,2,62,64346297-704f-01d0-ca54-42ec355ed580,24,2,7,4,1,6,1,1,2747,FL_53,,scale_others|safety_others|trust_others
4/10/23 13:32,4/10/23 13:40,0,166.196.110.84,100,513,1,4/10/23 13:40,R_RshBh61EJVFCAH7,,,,,38.6287,-90.1988,anonymous,EN,6,1,4,1,1,6,I hate driving- I would love be a vehicle to drive me,1,2,5,1,,,,,1,59,64346419-e53f-85bb-14ad-3464f183cb49,61,2,12,1,1,5,10,2,46074,FL_51,scale_you|safety_you|trust_you,
4/10/23 13:32,4/10/23 13:41,0,98.4.208.115,100,543,1,4/10/23 13:41,R_1eIZfj1S9ANKMbr,,,,,42.8354,-78.7573,anonymous,EN,6,1,4,1,1,1,I want to control all aspects of driving a car.,2,1,92,99,,,,,1,79,643463eb-69f7-21ad-6fb9-9f4ea6c223d8,76,2,6,1,1,4,3,1,14224,FL_51,scale_you|trust_you|safety_you,
4/10/23 13:40,4/10/23 13:41,0,63.134.135.24,100,31,1,4/10/23 13:41,R_3D78u7pReMvUvYs,,,,,39.4057,-87.4026,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643465e3-0be7-cb5c-aeb9-9f137a3655b2,23,2,6,1,1,6,3,2,47802,,,
4/10/23 13:37,4/10/23 13:41,0,73.149.77.122,100,214,1,4/10/23 13:41,R_UzGiizHsBopudPj,,,,,41.9261,-71.3011,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6434654e-36fa-110b-f7b4-a59b131f131b,61,2,17,1,1,6,5,1,2766,,,
4/10/23 13:38,4/10/23 13:42,0,73.86.224.83,100,218,1,4/10/23 13:42,R_3I5McCuD96Taf9W,,,,,38.894,-77.0365,anonymous,EN,6,1,4,1,1,,,2,2,,,4,"Humans get distracted, so having automated monitoring and steering could make up for any gaps in attention. ",30,40,1,25,643465a8-b626-02b9-3f7b-ac020e15128f,24,2,1,1,1,8,1,2,66213,FL_53,,scale_others|trust_others|safety_others
4/10/23 13:41,4/10/23 13:43,0,47.45.197.226,100,71,1,4/10/23 13:43,R_2R4AmJmjHchABcA,,,,,48.1999,-114.3034,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346636-d0e5-3c11-9216-10b7b8a453f2,42,2,11,15,2,4,7,4,59901,,,
4/10/23 13:32,4/10/23 13:43,0,50.24.138.233,100,670,1,4/10/23 13:43,R_2Bte4FnmejsT7tU,,,,,30.6032,-96.3136,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346405-5c88-597c-3439-84af89cd28e6,80,2,4,1,1,6,4,3,77840,,,
4/10/23 13:42,4/10/23 13:43,0,172.58.31.254,100,75,1,4/10/23 13:43,R_27UPxPGqTUhvlsP,,,,,34.0062,-117.4432,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,64346639-5f59-5521-8639-1904833b8d3d,48,2,4,1,1,3,4,4,92223,,,
4/10/23 13:42,4/10/23 13:43,0,76.33.16.116,100,60,1,4/10/23 13:43,R_3RdVmgSIeUQ2oy4,,,,,32.7173,-117.157,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6434668b-02d5-c49c-4bd3-04fc718d7f0c,50,2,20,15,1,7,5,4,92122,,,
4/10/23 13:43,4/10/23 13:43,0,174.57.165.188,100,26,1,4/10/23 13:43,R_2bGYCGwfbU21zaF,,,,,40.5407,-74.314,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,6434669e-05fe-3d78-2be3-5c94625771a7,55,2,13,1,1,7,10,1,8863,,,
4/10/23 13:39,4/10/23 13:43,0,72.106.131.144,100,292,1,4/10/23 13:43,R_2zNKDhRFX2DBUXN,,,,,44.7617,-93.3432,anonymous,EN,6,1,4,2,,,,,,,,,,,,,,643465b0-bc54-d685-8ea9-21c435c7a022,54,2,9,1,1,2,4,2,56093,,,
4/10/23 13:43,4/10/23 13:44,0,99.150.215.22,100,47,1,4/10/23 13:44,R_3hxRr9TjsYGKOQY,,,,,32.3046,-89.9622,anonymous,EN,8,2,,,,,,,,,,,,,,,,6434668f-2748-38a2-bb23-164cd2978a04,63,1,6,1,1,4,9,3,39208,,,
