StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,Q142,att_1,att_2,comp_0,pref_you,pref_you_explain,comp_2,comp_3,safety_you_1,trust_you_1,pref_others,pref_others_explain,safety_others_1,trust_others_1,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_8_DO
11/20/22 21:50,11/20/22 21:54,0,73.181.244.218,100,234,1,11/20/22 21:54,R_12EWhg7K1WTr5aI,,,,,47.2067,-122.4414,anonymous,EN,1,5dda0a8b3c870a9824c901f5,4,1,1,,,2,4,,,2,it allows for the human to do it all. I am uncomfortable having cars do everything.,59,35,2,,3,,52,5,,1,25,,FL_53
11/20/22 21:51,11/20/22 21:54,0,170.253.207.109,100,223,1,11/20/22 21:54,R_2CVeBD6T7dKNnnI,,,,,33.8275,-88.5376,anonymous,EN,1,5de9ce848b29320fd922c587,4,1,1,,,2,4,,,6,"Because it would be the safest by eliminating human error, in theory.",51,20,2,,3,,49,5,,1,15,,FL_53
11/20/22 21:51,11/20/22 21:55,0,73.7.142.34,100,197,1,11/20/22 21:55,R_10AA8JqNuBqn9JQ,,,,,33.878,-83.8923,anonymous,EN,1,59d6c032ea41450001ec76c9,4,1,1,,,2,4,,,5,I think it is still important for the driver to have some form of control over the vehicle,15,80,1,,3,,26,3,,1,70,,FL_53
11/20/22 21:51,11/20/22 21:55,0,70.110.139.242,100,185,1,11/20/22 21:55,R_2wce7yIFWrEIEJ6,,,,,39.9792,-75.1279,anonymous,EN,1,62b0560cd5ce4b0cc13d2c3a,4,1,1,1,I like to stick to what i am used to in this case,2,4,50,50,,,,,2,,1,,28,4,,2,50,,FL_51
11/20/22 21:51,11/20/22 21:55,0,73.13.190.129,100,189,1,11/20/22 21:55,R_1PeieLWr55aZGRv,,,,,40.0378,-75.0693,anonymous,EN,1,5fb9a27e3bdaed8b802b787b,4,1,1,,,2,4,,,6,This is the safest option. ,1,90,3,,5,,25,1,,2,60,,FL_53
11/20/22 21:51,11/20/22 21:55,0,172.220.238.239,100,238,1,11/20/22 21:55,R_1MR1q3420eCAOVB,,,,,35.5831,-78.7881,anonymous,EN,1,5d88f010859c9e0001810e88,4,1,1,,,2,4,,,6,Because it is safer to trust the driving system than people. Full automation would be the best choice. ,0,100,2,,3,,49,4,,1,70,,FL_53
11/20/22 21:50,11/20/22 21:55,0,76.106.226.215,100,263,1,11/20/22 21:55,R_3RyhIuPrPwRtIXC,,,,,30.161,-81.7311,anonymous,EN,1,631c40f52206c990cfbc3754,4,2,1,,,2,4,,,4,Other people should at least buy the level 4.  I posit that just having extra monitoring of the driving environment will decrease accidents significantly  ,40,30,1,,3,,34,7,,1,85,,FL_53
11/20/22 21:53,11/20/22 21:55,0,129.7.0.78,100,129,1,11/20/22 21:55,R_20kJiPt5QpdipPz,,,,,29.7212,-95.3626,anonymous,EN,1,60b0334a2e48ac0856f33161,4,1,1,,,2,1,,,6,Humans shouldn’t be trusted sometimes. ,29,69,1,,2,,21,1,,1,35,,FL_53
11/20/22 21:53,11/20/22 21:55,0,75.11.192.230,100,108,1,11/20/22 21:55,R_2q2WHAGpcB7Fisj,,,,,36.3066,-86.6101,anonymous,EN,1,5bb2e60526f5300001ebf51b,4,1,1,,,2,4,,,2,I want to have some control still,26,63,2,,3,,24,4,,1,59,,FL_53
11/20/22 21:52,11/20/22 21:55,0,108.4.250.62,100,179,1,11/20/22 21:55,R_1dKYVzm84ZfSl8d,,,,,39.9357,-75.1832,anonymous,EN,1,636174cb66e39e7d6db0ff2f,4,1,1,3,just because i also wanna enjoy driving sometimes too,2,2,75,27,,,,,1,,2,,23,3,,1,37,,FL_51
11/20/22 21:52,11/20/22 21:55,0,174.202.197.25,100,187,1,11/20/22 21:55,R_29vlVwfZMb2AYBJ,,,,,35.1841,-89.8588,anonymous,EN,1,63647b449ebb941211f7db5c,4,2,1,,,2,2,,,6,Its supoosed to be safer,42,57,2,,3,,28,1,,1,20,,FL_53
11/20/22 21:52,11/20/22 21:55,0,47.155.119.157,100,190,1,11/20/22 21:55,R_1ir3wU36F0F5rYQ,,,,,34.0624,-117.1676,anonymous,EN,1,5ba6f4fb8e137f000161b9d7,1,1,1,1,I enjoy driving.,2,4,10,80,,,,,1,,3,,28,4,,1,80,,FL_51
11/20/22 21:51,11/20/22 21:55,0,166.181.83.33,100,251,1,11/20/22 21:55,R_2cBkWK8hq51a9AL,,,,,41.6021,-93.6124,anonymous,EN,1,5dd00a19b51b3e103a6f50c8,4,1,1,1,I do not trust the security of the software in automated driving systems.,2,4,50,53,,,,,2,,3,,49,5,,1,40,,FL_51
11/20/22 21:53,11/20/22 21:55,0,104.187.48.189,100,126,1,11/20/22 21:55,R_Rh330Rf6TTdcQXn,,,,,33.8789,-117.5353,anonymous,EN,1,5cba91f716ab74001672d747,4,1,1,,,2,4,,,6,"Machines can analyze many variables at a time without being significantly impaired, unlike humans.",0,100,1,,2,,28,3,,1,5,,FL_53
11/20/22 21:52,11/20/22 21:55,0,172.113.116.88,100,178,1,11/20/22 21:55,R_sSGUwINpTmyd9lf,,,,,33.9168,-118.3432,anonymous,EN,1,5a4a94fef7b7bc00014e1462,4,1,1,,,2,4,,,2,this one has some self driving to it but with most human driving involved got my interest the most ,70,72,1,,4,,33,1,,2,47,,FL_53
11/20/22 21:51,11/20/22 21:55,0,76.136.147.150,100,273,1,11/20/22 21:55,R_1IgxnVaI4rT9A2l,,,,,41.864,-88.0671,anonymous,EN,1,5d6ef023cfe0a400198f911e,4,1,1,4,I still want some level of control over the vehicle; splitting the driving functions between myself and the driving system seems the best way to do so.,2,4,55,40,,,,,1,,3,,33,4,,1,28,,FL_51
11/20/22 21:52,11/20/22 21:56,0,72.128.87.107,100,237,1,11/20/22 21:56,R_V4JmvW3PFMHMjy9,,,,,43.2189,-88.1165,anonymous,EN,1,63181446b17ea16a213403c9,4,1,1,5,"Want to reap the benefits of full automation, but still have some manual control.",2,4,55,35,,,,,1,,3,,19,3,,1,84,,FL_51
11/20/22 21:53,11/20/22 21:56,0,107.77.205.197,100,179,1,11/20/22 21:56,R_12bah5DGtVPSrbX,,,,,47.6034,-122.3414,anonymous,EN,1,5be61e64aa1dd8000142f043,4,1,1,2,I don't believe machines are advanced enough to completely trust my life to them in a car.,2,4,70,0,,,,,1,,3,,69,3,,1,20,,FL_51
11/20/22 21:52,11/20/22 21:56,0,75.7.167.16,100,213,1,11/20/22 21:56,R_1P6uKYSh97HMBHl,,,,,29.69,-95.2564,anonymous,EN,1,6110dd84c5e50f86928a6738,4,1,1,,,1,4,,,2,Because im not a fan of too much technology in the car.,93,1,2,,4,,21,1,,1,30,,FL_53
11/20/22 21:53,11/20/22 21:56,0,73.142.255.141,100,183,1,11/20/22 21:56,R_323MC1ymeWmsaDz,,,,,42.059,-71.1123,anonymous,EN,1,60ce4d729c9270e9f0f171b3,4,1,1,,,2,4,,,4,"This level offers the bare minimum in terms of monitoring everything going on, but still gives people the freedom to drive on their own. ",16,80,1,,3,,40,5,,1,64,,FL_53
11/20/22 21:51,11/20/22 21:56,0,73.44.138.162,100,327,1,11/20/22 21:56,R_3NWZHOpm5a3WJD8,,,,,41.3693,-88.4179,anonymous,EN,1,615a0ad49f4aaece709552c5,4,1,1,,,2,4,,,2,"I just do not trust automated vehicles. I know they are supposed to be safer, but on principle I feel like humans have better quick reaction skills that are sometimes necessary for driving. ",43,22,2,,3,,19,3,,1,40,,FL_53
11/20/22 21:52,11/20/22 21:56,0,68.34.189.54,100,263,1,11/20/22 21:56,R_86rbs7VLTfFqXeh,,,,,36.8254,-81.5391,anonymous,EN,1,612712457b14443c1483e764,4,1,1,2,"Self driving cars make me anxious, but I would feel comfortable with a little Self driving",1,4,50,40,,,,,4,Non-binary,3,,24,1,,1,20,,FL_51
11/20/22 21:50,11/20/22 21:56,0,47.151.130.50,100,355,1,11/20/22 21:56,R_TbEFkXMk1TKf4M9,,,,,34.0125,-118.4682,anonymous,EN,1,610099a0bb44106c39030d8f,4,1,1,5,"Because I think out of the options it makes the most sense, it seems the safest.",2,4,59,41,,,,,2,,1,,22,4,,1,43,,FL_51
11/20/22 21:52,11/20/22 21:56,0,162.196.59.44,100,273,1,11/20/22 21:56,R_2qlsesLzwFImsa0,,,,,34.1794,-118.4313,anonymous,EN,1,6311bd7a3e9ae0bf105608fd,4,1,1,3,I feel technology is not there yet so i would like to have most of the control of the vehicle.,2,4,94,17,,,,,1,,4,,40,3,,1,60,,FL_51
11/20/22 21:53,11/20/22 21:56,0,208.102.109.33,100,182,1,11/20/22 21:56,R_2cjYfXYd1jkKZDx,,,,,39.0217,-84.4989,anonymous,EN,1,63266c311e41f330d1a85c20,4,1,1,1,Don't Trust,2,4,90,40,,,,,1,,3,,36,1,,1,60,,FL_51
11/20/22 21:52,11/20/22 21:56,0,172.101.10.87,100,265,1,11/20/22 21:56,R_1laRTwW1rQMCxmu,,,,,44.3233,-69.7687,anonymous,EN,1,5f9858b14dff5d10e5c3cdb3,4,1,1,6,"Assuming the technology actually works, then this would give me freedom to do other things like read or write when I travel.",2,4,71,19,,,,,1,,3,,30,4,,1,66,,FL_51
11/20/22 21:54,11/20/22 21:56,0,24.147.112.238,100,157,1,11/20/22 21:56,R_3rB6nJ5AQy4YR2h,,,,,41.7652,-72.7028,anonymous,EN,1,634740193026d2b89955a51a,4,1,1,,,2,4,,,4,I feel Level 4 is a good blend of system and human responsibility given the current state of technology.,45,45,1,,3,,54,4,,1,65,,FL_53
11/20/22 21:54,11/20/22 21:56,0,174.235.48.87,100,155,1,11/20/22 21:56,R_4PyqcBvzlzdbT3j,,,,,35.2296,-80.843,anonymous,EN,1,5a91fdd96219a30001d2e82c,4,2,1,2,It makes me nervous if I'm not in control when I'm driving.,2,4,63,42,,,,,1,,3,,24,1,,1,33,,FL_51
11/20/22 21:51,11/20/22 21:57,0,73.98.207.115,100,346,1,11/20/22 21:57,R_2TNKY0UYItO3zed,,,,,41.1315,-112.0469,anonymous,EN,1,63616dc91955f5390f55d39b,4,1,1,,,2,3,,,1,If we can assume self driving cars are safer then it would be better if everyone would but self driving cars.,11,76,1,,3,,26,1,,1,32,,FL_53
11/20/22 21:51,11/20/22 21:57,0,107.132.214.155,100,316,1,11/20/22 21:57,R_2cvCGxXrLluODmy,,,,,32.7097,-117.1228,anonymous,EN,1,5c82ae895aa8120016acd225,4,1,1,1,I think it is safe,3,4,90,30,,,,,1,,3,,27,4,,1,100,,FL_51
11/20/22 21:52,11/20/22 21:57,0,67.245.74.118,100,266,1,11/20/22 21:57,R_pgjEarszuxWwdIB,,,,,40.7015,-73.8422,anonymous,EN,1,608c75be6bf5ca1f23ab35ad,4,1,1,4,"Not being able to control basic and dynamic driving yourself seems dangerous for specific situations, like if you're in a horror movie and need to floor it to get away from the Chainsaw man. ",2,1,50,56,,,,,1,,4,,22,4,,2,0,,FL_51
11/20/22 21:53,11/20/22 21:57,0,70.181.94.10,100,239,1,11/20/22 21:57,R_3pbaoi7wpUW5A0k,,,,,33.7568,-117.7938,anonymous,EN,1,63233ba8fb1a9595c9fae054,4,2,1,1,I've never owned a vehicle that employs a self-driving system and I dont think i necessarily need it.,2,4,80,15,,,,,1,,3,,40,5,,1,15,,FL_51
11/20/22 21:51,11/20/22 21:57,0,174.109.116.236,100,337,1,11/20/22 21:57,R_2DMkPeAHgUE6CFv,,,,,36.0229,-78.9464,anonymous,EN,1,5680eeb5c5767f00121ccc0f,4,1,1,2,I need to be able to monitor the environment because I do not fully trust self driving yet.,2,4,37,57,,,,,2,,3,,66,4,,1,80,,FL_51
11/20/22 21:52,11/20/22 21:57,0,184.155.212.103,100,278,1,11/20/22 21:57,R_OcWKVdKZVhRq8Gl,,,,,43.5441,-116.5662,anonymous,EN,1,614fe903e5acda6e19a9bc39,4,1,1,,,2,4,,,5,Automation can still have flaws and be hacked so having a way for humans to be able to control something is still a good option. ,15,20,2,,3,,45,4,,1,40,,FL_53
11/20/22 21:54,11/20/22 21:57,0,192.161.221.147,100,183,1,11/20/22 21:57,R_3QWs3zEzqWltGMd,,,,,39.3595,-85.9725,anonymous,EN,1,631b8852e29b89b2a4a7fae9,4,1,1,,,2,4,,,6,I chose this because it would be the safest option,0,91,1,,3,,25,3,,1,5,,FL_53
11/20/22 21:54,11/20/22 21:57,0,99.6.81.223,100,196,1,11/20/22 21:57,R_1jjtWJoim6wRxDl,,,,,37.9935,-121.7015,anonymous,EN,1,56bd7bf3d4e2180005a86846,4,1,1,6,I think it’s the safest ,3,4,18,92,,,,,2,,1,,37,4,,1,65,,FL_51
11/20/22 21:51,11/20/22 21:57,0,71.231.185.126,100,363,1,11/20/22 21:57,R_PNcROVu0bB9F0gV,,,,,47.6722,-122.1257,anonymous,EN,1,5dd3bfcd8b8df139ce007928,4,1,1,2,I would appreciate some level of assistance but wish to maintain the majority of control,1,4,59,36,,,,,1,,3,,54,3,,1,38,,FL_51
11/20/22 21:52,11/20/22 21:57,0,45.51.119.233,100,298,1,11/20/22 21:57,R_1d6oWgKMrZwlII8,,,,,34.2003,-118.4045,anonymous,EN,1,57587b29713d8400061730e4,4,1,1,,,2,4,,,6,It is the safest option.,18,71,2,,5,,41,4,,1,43,,FL_53
11/20/22 21:52,11/20/22 21:58,0,172.251.61.249,100,302,1,11/20/22 21:58,R_QbqtqNlvT49knqF,,,,,34.2666,-118.7643,anonymous,EN,1,55b53384fdf99b2b69c82509,4,1,1,3,The technology for self-driving cars is not nearly good enough yet,2,4,85,30,,,,,1,,3,,39,1,,1,70,,FL_51
11/20/22 21:53,11/20/22 21:58,0,172.251.254.37,100,297,1,11/20/22 21:58,R_29h8cWd5rgN4gat,,,,,33.4948,-117.0954,anonymous,EN,1,5e60460125834138aae85307,4,1,1,6,Level 6 would be when the system would be most battle tested and 100% safe.,1,4,40,40,,,,,1,,3,,23,1,,2,70,,FL_51
11/20/22 21:53,11/20/22 21:58,0,65.79.143.221,100,276,1,11/20/22 21:58,R_3Hkn1tHVoHyXDu4,,,,,42.0311,-87.6858,anonymous,EN,1,6363273860dac3a6c83fcbd4,4,2,1,2,I dont fully trust automated vehicles yet. ,2,4,61,33,,,,,2,,3,,33,4,,1,10,,FL_51
11/20/22 21:55,11/20/22 21:58,0,73.223.236.18,100,167,1,11/20/22 21:58,R_2XcENzlAhyQ5Omo,,,,,37.3028,-121.9982,anonymous,EN,1,6361c30e6cce2905491c97de,4,1,1,5,I think it is good to have input from both human and robots but more so robots.,2,4,50,70,,,,,1,,5,,20,4,,1,50,,FL_51
11/20/22 21:55,11/20/22 21:58,0,184.19.208.103,100,192,1,11/20/22 21:58,R_1NaI21epf5SHCtD,,,,,38.3997,-81.582,anonymous,EN,1,6283c36ad3efe29ccf3d414e,4,1,1,,,2,4,,,6,Automated driving sounds sick. I hate driving.,0,100,1,,3,,25,4,,1,68,,FL_53
11/20/22 21:51,11/20/22 21:58,0,50.103.207.230,100,449,1,11/20/22 21:58,R_3nf9Nw9TGaifksL,,,,,41.9246,-89.0722,anonymous,EN,1,631929d4715a32e7c39039c0,4,1,1,2,I chose level two because I would like to be able to turn it on and off. If I could do that I would choose level 6.,2,4,53,63,,,,,2,,3,,39,4,,1,32,,FL_51
11/20/22 21:54,11/20/22 21:58,0,108.245.154.104,100,268,1,11/20/22 21:58,R_1mPH3Z07XBJeEi6,,,,,37.8065,-85.4592,anonymous,EN,1,6103784160176523a4624d07,4,1,1,,,2,4,,,6,"I think it would be safer for other people on the roads if the inconsiderate, ignorant people who distract themselves and cause accidents were not in control of their vehicle. ",20,86,2,,3,,24,4,,1,9,,FL_53
11/20/22 21:53,11/20/22 21:59,0,98.243.171.145,100,361,1,11/20/22 21:59,R_29oIjlpEYHcjlUs,,,,,41.8993,-84.0402,anonymous,EN,1,55dbdc9d50a1f7001190d753,4,1,1,,,2,4,,,4,I made this choice because I feel that the user should still have a certain level of control over the car.,14,78,1,,4,,32,3,,1,70,,FL_53
11/20/22 21:56,11/20/22 21:59,0,107.145.174.52,100,150,1,11/20/22 21:59,R_1Oy2a25dbncA9bz,,,,,29.2866,-81.0869,anonymous,EN,1,62d3864d8929960c0bd35335,4,1,1,1,I prefer to be the one in complete control of my vehicle.,2,4,50,2,,,,,1,,3,,57,4,,1,50,,FL_51
11/20/22 21:51,11/20/22 21:59,0,68.194.242.118,100,452,1,11/20/22 21:59,R_6V8wWu9vPapW1rP,,,,,40.7035,-73.9235,anonymous,EN,1,63633a1af315767df82f5ef4,4,1,1,,,2,4,,,6,"If it’s fully the driving system taking control of the car, there’s much less of a chance of something going wrong and causing an accident.",30,60,2,,4,,25,1,,2,30,,FL_53
11/20/22 21:52,11/20/22 21:59,0,75.166.249.36,100,427,1,11/20/22 21:59,R_25s83kbayVwe0k8,,,,,39.8693,-105.0036,anonymous,EN,1,5e643d29df313c1ced363682,4,1,1,,,2,4,,,4,I feel as though folks should have the option to control the vehicle if need be.,29,56,4,non-binary,3,,39,3,,1,20,,FL_53
11/20/22 21:52,11/20/22 21:59,0,75.17.226.28,100,447,1,11/20/22 21:59,R_Rw2vvwYI8ZUMXhn,,,,,32.9103,-96.7283,anonymous,EN,1,5ddc07391e42a9000b2622be,4,2,2,2,"I feel safer with human eyes on driving, however, I would not mind additional ""eyes"" from the system",1,4,80,42,,,,,2,,3,,57,4,,1,14,,FL_51
11/20/22 21:55,11/20/22 21:59,0,12.229.13.226,100,256,1,11/20/22 21:59,R_2fvcHQYc8Qvi1IY,,,,,41.0996,-80.7523,anonymous,EN,1,5c8ef4072a1b22000198f6bf,4,1,1,,,2,4,,,4,2 is better safety,50,19,2,,3,,51,3,,1,9,,FL_53
11/20/22 21:54,11/20/22 21:59,0,96.42.88.149,100,298,1,11/20/22 21:59,R_TnL0t16iWX5f9qp,,,,,44.009,-92.3934,anonymous,EN,1,6150b0f1ea43af10285ea4b9,4,1,1,2,"Software, the track record of certain companies of shipping production software with serious issues with hopes of over the air updates to address said issues makes me wary of buying anything above level 2",2,4,81,19,,,,,1,,3,,35,4,,1,68,,FL_51
11/20/22 21:51,11/20/22 21:59,0,75.84.114.212,100,505,1,11/20/22 21:59,R_308FZYr7SnV47wX,,,,,33.9212,-118.1424,anonymous,EN,1,5d094021c79e5a001a796b43,4,1,1,4,It is a good mix of human and automated control and I would feel safer but still feel in control.,2,4,68,60,,,,,1,,4,,37,1,,1,30,,FL_51
11/20/22 21:57,11/20/22 21:59,0,107.4.209.241,100,170,1,11/20/22 21:59,R_3CNKKz59ehnirAl,,,,,44.8349,-93.2814,anonymous,EN,1,610049f981983d371de57fbf,4,1,1,,,2,4,,,5,There could be some malfunction so it would be good to still have the option for the human to drive ,48,58,2,,2,,3q,4,,1,1,,FL_53
11/20/22 21:55,11/20/22 21:59,0,50.158.141.64,100,266,1,11/20/22 21:59,R_71Bin8ROJ4lIjzb,,,,,36.0409,-115.0829,anonymous,EN,1,6172db316212169efd33f55d,4,1,1,,,2,4,,,2,"I chose this level because I feel that it is still majorly important for the Human to be paying attention to the driving environment and their surroundings. As well, I feel as though all the responsibility should not be placed onto the ‘Machines’",70,25,2,,4,,20,1,,1,60,,FL_53
11/20/22 21:52,11/20/22 21:59,0,73.50.160.84,100,463,1,11/20/22 22:00,R_1IhgWxZEUdczv8X,,,,,41.1137,-87.8694,anonymous,EN,1,61128c2c056a6993a3868078,4,1,1,,,2,4,,,2,"Because I know how to drive well and don't need the car taking control from me unless for certain things, such as crash avoidance and lane assit. ",55,55,1,,3,,37,2,,1,75,,FL_53
11/20/22 21:56,11/20/22 22:00,0,47.155.123.164,100,240,1,11/20/22 22:00,R_2X0qkaczFUrBzpn,,,,,33.9263,-118.0034,anonymous,EN,1,61bb3a4f40db417c1a138ff4,4,1,1,4,I would choose 4 because I want some automation but I don't want to spend too much.,2,4,20,75,,,,,2,,2,,23,3,,1,10,,FL_51
11/20/22 21:57,11/20/22 22:00,0,207.255.222.37,100,192,1,11/20/22 22:00,R_1Itqc5bfxlZakhJ,,,,,39.5995,-78.8461,anonymous,EN,1,5aeeb4903c80f200013af2ed,4,1,1,,,2,4,,,6,Makes is safest for all peoples on the roadl ,36,73,1,,3,,34,5,,1,29,,FL_53
11/20/22 21:57,11/20/22 22:00,0,67.240.193.109,100,186,1,11/20/22 22:00,R_1jeTxmdeeMqcWo5,,,,,43.2143,-77.9392,anonymous,EN,1,62b1a5075f423b00f1d16e07,4,1,1,6,6 would seem like the highest level of automation and thus being the safest with the least amount of risk,2,4,61,79,,,,,1,,3,,28,4,,1,75,,FL_51
11/20/22 21:56,11/20/22 22:00,0,172.58.143.149,100,223,1,11/20/22 22:00,R_2Tn131n18Amol0L,,,,,41.8986,-87.738,anonymous,EN,1,5dee44454d7bea4e3f4b44a6,4,1,1,4,I would still want some control ,2,4,54,71,,,,,2,,3,,35,4,,1,35,,FL_51
11/20/22 21:57,11/20/22 22:00,0,12.110.70.155,100,161,1,11/20/22 22:00,R_supmqUDQOcCHf57,,,,,37.3897,-122.0832,anonymous,EN,1,5d6955108c4ab2001aa1b37b,4,1,1,1,More safe,3,4,90,20,,,,,1,,3,,24,4,,1,100,,FL_51
11/20/22 21:55,11/20/22 22:00,0,47.36.65.138,100,277,1,11/20/22 22:00,R_1YuskpxQrZ5LKo1,,,,,38.917,-119.9865,anonymous,EN,1,5fee8cc55ce3aeca62e4f546,4,1,1,,,2,4,,,4,That way its am equal amount of sled driving cars and none self driving cars not everyone wants to be driven around and we would rely on machines more then we should,39,59,2,,3,,28,1,,1,5,,FL_53
11/20/22 21:55,11/20/22 22:00,0,71.42.88.196,100,290,1,11/20/22 22:00,R_2ziRKM5OztzgW1c,,,,,32.9569,-96.8317,anonymous,EN,1,6081a9318fee7d4e4e01ffdf,4,1,1,2,"I don't currently trust automation to that degree.  Take for example the fact that a lot of facial recognition and other technologies only really work and are tested on white people, how can I trust that my vehicle won't value the life of a white person or someone else over my own existence, therefore I think I would take my chances with driving.",2,4,50,29,,,,,1,,1,,34,3,,1,20,,FL_51
11/20/22 21:54,11/20/22 22:00,0,68.14.38.166,100,382,1,11/20/22 22:00,R_3fI6jVoBqiuDupR,,,,,41.701,-71.5194,anonymous,EN,1,63614cab87b22b72231c66e0,4,2,1,,,1,4,,,2,i like human driver more but i wouldn't mind some smart cart,50,50,1,,3,,1997,1,,2,20,,FL_53
11/20/22 21:56,11/20/22 22:00,0,67.166.248.41,100,271,1,11/20/22 22:00,R_21b9mRj149DhkIk,,,,,33.9721,-84.4406,anonymous,EN,1,6110b23d1292da003c48ec5e,4,1,1,4,"I think the idea of a car driving itself is interesting, and i have read the research that shows it is safer for a car to make the decisions. However, i would still want to have control over a car and no allow it to do all the work.",2,4,36,40,,,,,2,,3,,19,3,,1,78,,FL_51
11/20/22 21:55,11/20/22 22:00,0,149.76.200.74,100,296,1,11/20/22 22:00,R_3Eu9TcqrhoOPuqL,,,,,34.5897,-98.3711,anonymous,EN,1,61533862aef9a0194cdc8674,4,2,1,6,"If it costs the same, why not. Also can do other things on the commute. ",2,4,50,50,,,,,2,,4,,32,7,,1,25,,FL_51
11/20/22 21:55,11/20/22 22:00,0,98.72.22.196,100,312,1,11/20/22 22:00,R_083YA7t0KlxYS6B,,,,,33.12,-83.8275,anonymous,EN,1,5e3f4c676d06fc1b240e6021,4,2,1,,,2,4,,,1,Driving is a privilege and should be human controlled.,71,35,1,,3,,62,4,,1,16,,FL_53
11/20/22 21:55,11/20/22 22:00,0,98.179.97.234,100,316,1,11/20/22 22:00,R_2XmwykWlZYIZmLD,,,,,33.4793,-112.3121,anonymous,EN,1,5dce3ccc32ccbf0cd54263db,4,1,1,,,2,4,,,4,I think there should be involvement of human control because it would help take control of situations where the car system ever fails.,64,56,2,,5,,23,4,,1,55,,FL_53
11/20/22 21:50,11/20/22 22:01,0,76.174.11.204,100,632,1,11/20/22 22:01,R_WD9YGJ1287LuJ6V,,,,,33.8498,-118.0086,anonymous,EN,1,5eefc651cb94ad4c4d017b86,4,1,1,,,2,4,,,2,I don't think we've established a legal framework yet and determined liability around self-driving cars to sell more fully autonomous vehicles yet.,34,56,1,,2,,33,5,,1,76,,FL_53
11/20/22 21:52,11/20/22 22:01,0,107.140.223.221,100,524,1,11/20/22 22:01,R_3iU23B2j9C7Bi3P,,,,,33.1371,-96.7488,anonymous,EN,1,6045c416b5547f70e3917c12,4,1,1,,,2,4,,,4,"People are too distracted by their phones. I drive from Texas to Kansas often and the number of people I see LOOKING at their phones for several seconds at a time on the interstate is alarming. Of course, in Dallas I also see people looking at their phones on the freeway while driving, etc. It's very scary. The natural inclination is to get away from them, and you know as you pass them if they jerk to overcorrect suddenly, it could all be over. See so many accidents now where they say ""the vehicle left the roadway for an unknown reason"" or ""the vehicle crossed the center lane for an unknown reason."" Uh-huh. I know there are 'legitimate' reasons people have these sorts of accidents, such as medical emergency or to avoid something in the road, but there sure are a lot more of these accidents than there used to be, and I think I can guess why that is. ",50,55,2,,3,,44,3,,1,20,,FL_53
11/20/22 21:56,11/20/22 22:01,0,24.61.52.228,100,281,1,11/20/22 22:01,R_qUFJn7adeBUq1yN,,,,,42.3474,-71.1582,anonymous,EN,1,614e220aee4e0bd0529d6edd,4,1,1,,,2,4,,,4,i wasn't sure what you meant by 'dynamic driving' so i evaluated on the other two. ,36,43,1,,3,,45,5,,1,13,,FL_53
11/20/22 21:55,11/20/22 22:01,0,73.15.65.227,100,377,1,11/20/22 22:01,R_1hGssFXWcgKNHN7,,,,,37.3177,-122.0438,anonymous,EN,1,5eaa0cc0fb0fca17a3006d9c,4,1,1,5,Can’t trust the algorithms for all dynamic conditions,2,4,50,50,,,,,1,,2,,64,5,,1,100,,FL_51
11/20/22 21:55,11/20/22 22:01,0,72.241.0.31,100,365,1,11/20/22 22:01,R_2s0v98S5qDYKJda,,,,,41.6332,-83.579,anonymous,EN,1,611b09935cd6e67f2b5e9ea2,4,1,1,2,I feel humans make better judgements in all of these aspects of driving. ,2,4,60,30,,,,,2,,3,,64,4,,1,20,,FL_51
11/20/22 21:55,11/20/22 22:01,0,63.160.189.166,100,387,1,11/20/22 22:01,R_3MygaZUWzVtfvCE,,,,,34.0014,-84.0144,anonymous,EN,1,5f3cdb4c3bb11cb825373e90,4,1,1,,,1,4,,,2,I think it is better.,50,60,1,,3,,38,5,,1,95,,FL_53
11/20/22 21:55,11/20/22 22:01,0,63.160.189.175,100,387,1,11/20/22 22:01,R_31BHQCQ01xk0hYw,,,,,34.0014,-84.0144,anonymous,EN,1,60ef1cf5306a0e4561b5ba44,4,1,1,,,1,4,,,2,I think it is better.,50,60,1,,3,,34,5,,1,95,,FL_53
11/20/22 21:53,11/20/22 22:02,0,74.68.124.163,100,521,1,11/20/22 22:02,R_31vl7B0cXOnuNHK,,,,,40.8123,-73.9682,anonymous,EN,1,5e49da75ea0f3c4553a9e3b2,4,1,1,,,2,4,,,4,I chose that level because it's half human and half driving system controlled. It seemed like a good balance.,30,40,2,,5,,24,3,,2,0,,FL_53
11/20/22 21:55,11/20/22 22:03,0,47.217.128.65,100,454,1,11/20/22 22:03,R_21B5UNaXqeLE76L,,,,,35.7445,-95.3451,anonymous,EN,1,55b424e1fdf99b526efcf8d0,4,1,1,5,"I would like one that is automated mostly, but I still want to have some control because I don't think the technology is perfect yet.",2,4,50,30,,,,,1,,3,,40,1,,1,70,,FL_51
