"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","att_2","consent","att_3","att_4","comp_1","pref_you","pref_you_explain","comp_2","comp_3","safety_you_1","trust_you_1","pref_others","pref_others_explain","safety_others_1","trust_others_1","license","ai_knowledge_1","rid","age","gender","hhi","ethnicity","hispanic","education","political_party","region","zip","FL_8_DO","av_you_DO","av_others_DO"
"4/10/23 13:25","4/10/23 13:26",0,1577,100,98,1,"4/10/23 13:26","R_2pJIUOIrZj17XU7",NA,NA,NA,NA,1577,1577,"anonymous","EN",7,1,4,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346236-78fe-ad01-8c90-264d37759a4f",19,2,4,2,1,2,3,3,1577,"","",""
"4/10/23 13:25","4/10/23 13:26",0,1578,100,95,1,"4/10/23 13:26","R_10BP9rfpqjapBIV",NA,NA,NA,NA,1578,1578,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,6,"No room for human error",0,0,1,0,"6434624f-7baf-8c58-83bc-350000c49409",23,2,9,1,1,6,1,3,1578,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 13:22","4/10/23 13:26",0,1579,100,265,1,"4/10/23 13:26","R_3OliZUW5HA2PzpA",NA,NA,NA,NA,1579,1579,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,6,"I am a supporter of fully automated vehicles because if we all drive them we will be less likely to have accidents.",0,13,1,70,"643461d3-2024-0658-8545-9eb305b9e6fe",26,2,1,1,1,2,1,3,1579,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 13:24","4/10/23 13:26",0,1580,100,164,1,"4/10/23 13:26","R_3plqJ5IXYd3LhlZ",NA,NA,NA,NA,1580,1580,"anonymous","EN",6,1,4,1,1,4,"Both can drive ",2,2,92,96,NA,"",NA,NA,1,22,"64346242-476f-8b3f-1de0-7aa1d35ed1fe",49,1,6,15,1,2,10,2,1580,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 13:23","4/10/23 13:26",0,1581,100,207,1,"4/10/23 13:26","R_339yAMfaEkpRjTN",NA,NA,NA,NA,1581,1581,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,1,"I love driving and I like to see other people driving. I trust man more than machine.",75,100,1,47,"643461dc-4b47-9b49-8496-929747cda586",39,1,12,2,1,6,4,3,1581,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 13:24","4/10/23 13:26",0,1582,100,132,1,"4/10/23 13:26","R_R8ES2Td8z8bjiTf",NA,NA,NA,NA,1582,1582,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346240-ab4f-c13d-d586-69480d1cc819",25,2,5,2,1,2,8,3,1582,"","",""
"4/10/23 13:24","4/10/23 13:26",0,1583,100,151,1,"4/10/23 13:26","R_2YmEM0zuku7WwUK",NA,NA,NA,NA,1583,1583,"anonymous","EN",8,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346229-9ceb-6177-60d6-e39cac6e5067",52,1,3,3,1,6,4,4,1583,"","",""
"4/10/23 13:26","4/10/23 13:26",0,1584,100,55,1,"4/10/23 13:27","R_2b3iiyhf3Yq2tBX",NA,NA,NA,NA,1584,1584,"anonymous","EN",8,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346299-e776-ff4f-442e-d45af9ca37c9",33,2,-3105,1,1,8,4,1,1584,"","",""
"4/10/23 13:24","4/10/23 13:27",0,1585,100,179,1,"4/10/23 13:27","R_2uUlRAfpWUvNf3r",NA,NA,NA,NA,1585,1585,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,6,"This option eliminates the possibility of human error causing driving accidents because it is all run by machine. ",22,23,2,10,"643461e8-916e-437a-6db7-ce1da5c8cb89",30,2,12,1,1,7,1,1,1585,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 13:25","4/10/23 13:27",0,1586,100,80,1,"4/10/23 13:27","R_323BNbaqiLDmgsX",NA,NA,NA,NA,1586,1586,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346230-96e5-6984-11f6-2cd22186dd41",68,2,17,3,1,6,3,3,1586,"","",""
"4/10/23 13:26","4/10/23 13:27",0,1587,100,27,1,"4/10/23 13:27","R_22V8gxfrWG7dXRF",NA,NA,NA,NA,1587,1587,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462a1-20a8-0066-36d0-5367e060e302",22,2,2,1,1,6,3,3,1587,"","",""
"4/10/23 13:23","4/10/23 13:27",0,1588,100,192,1,"4/10/23 13:27","R_1DOu4dEsjyVuVx4",NA,NA,NA,NA,1588,1588,"anonymous","EN",6,1,4,1,1,NA,"",2,1,NA,NA,4,"So human can have some interactions ",43,66,1,15,"643461f8-f299-9c50-897e-5796d0571c27",33,1,1,2,1,2,2,3,1588,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 13:24","4/10/23 13:27",0,1589,100,184,1,"4/10/23 13:27","R_2EFzOVO0L9zLNRR",NA,NA,NA,NA,1589,1589,"anonymous","EN",6,1,4,1,1,4,"because its the most reasonable",2,1,73,73,NA,"",NA,NA,1,59,"6434621c-65bd-9915-146d-f926fafc2777",26,1,11,10,1,6,2,1,1589,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 13:23","4/10/23 13:27",0,1590,100,195,1,"4/10/23 13:27","R_1CDw7CXR9motjyE",NA,NA,NA,NA,1590,1590,"anonymous","EN",6,1,4,1,2,NA,"",1,2,NA,NA,6,"i felt like it fit best ",97,84,1,80,"6434620b-a6dc-dbc2-824e-08836985778b",27,2,19,2,1,7,1,1,1590,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 13:23","4/10/23 13:27",0,1591,100,247,1,"4/10/23 13:27","R_cBnnzx8Ya6oa6yZ",NA,NA,NA,NA,1591,1591,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643461bc-7a69-11a1-c84e-35f1340d7f20",52,2,19,1,2,2,10,3,1591,"","",""
"4/10/23 13:26","4/10/23 13:27",0,1592,100,42,1,"4/10/23 13:27","R_3fk3WVBBLhK7n8j",NA,NA,NA,NA,1592,1592,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434628e-dff4-f5f4-030d-8b7e82273ed1",79,2,8,1,1,3,3,3,1592,"","",""
"4/10/23 13:24","4/10/23 13:27",0,1593,100,133,1,"4/10/23 13:27","R_eG74Ej0kbYuFjdT",NA,NA,NA,NA,1593,1593,"anonymous","EN",6,1,4,1,1,5,"because they are safe",2,1,93,80,NA,"",NA,NA,1,84,"64346267-dd6f-6bfc-447e-37beb417fad0",40,2,9,15,2,2,3,1,1593,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 13:25","4/10/23 13:27",0,1594,100,82,1,"4/10/23 13:27","R_3frrYUdqFWkBEka",NA,NA,NA,NA,1594,1594,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462b0-c33b-3204-fc3a-f79ff2561787",51,2,13,1,1,4,10,4,1594,"","",""
"4/10/23 13:26","4/10/23 13:27",0,1595,100,54,1,"4/10/23 13:27","R_PINl99HgAxfaPSx",NA,NA,NA,NA,1595,1595,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462cc-2ba5-6315-3a03-1a3f276cef31",45,2,15,1,1,3,8,1,1595,"","",""
"4/10/23 13:22","4/10/23 13:27",0,1596,100,284,1,"4/10/23 13:27","R_3Jrqlz3P7VT2q70",NA,NA,NA,NA,1596,1596,"anonymous","EN",6,1,4,1,1,3,"Because there are too many variables from other drivers because there are too many",1,1,49,70,NA,"",NA,NA,1,13,"643461a7-e64d-7b76-a9c5-cf8034f87c0e",47,2,2,1,1,4,3,3,1596,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 13:26","4/10/23 13:27",0,1597,100,52,1,"4/10/23 13:27","R_vBHfPNEyCxsTuUh",NA,NA,NA,NA,1597,1597,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462b8-b8b9-ce09-909f-36828b080898",53,2,3,1,1,3,9,3,1597,"","",""
"4/10/23 13:26","4/10/23 13:27",0,1598,100,83,1,"4/10/23 13:27","R_1jUNu7n40OFEbcb",NA,NA,NA,NA,1598,1598,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462a5-a802-2e54-aa48-a4f713124353",72,2,-3105,1,1,5,3,2,1598,"","",""
"4/10/23 13:26","4/10/23 13:27",0,1599,100,32,1,"4/10/23 13:27","R_tDnZb2KjoXHgNXz",NA,NA,NA,NA,1599,1599,"anonymous","EN",7,1,4,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462b3-5eff-80a7-3bf9-bcd2689b16b1",69,1,13,1,1,7,10,3,1599,"","",""
"4/10/23 13:27","4/10/23 13:27",0,1600,100,30,1,"4/10/23 13:27","R_bm9xQLyiI8M43Yd",NA,NA,NA,NA,1600,1600,"anonymous","EN",9,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462cc-863f-f7ae-caf9-1d902141658e",18,2,1,1,1,1,4,1,1600,"","",""
"4/10/23 13:26","4/10/23 13:27",0,1601,100,39,1,"4/10/23 13:27","R_3kjMCCiRb565C7C",NA,NA,NA,NA,1601,1601,"anonymous","EN",8,1,4,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462b4-13c9-9965-e3d0-5903d85d7662",46,2,12,4,1,6,2,2,1601,"","",""
"4/10/23 13:27","4/10/23 13:27",0,1602,100,31,1,"4/10/23 13:27","R_2EFRhU7ZKF8Khqa",NA,NA,NA,NA,1602,1602,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462b5-a187-a739-7a1b-7ff509860ff7",41,2,-3105,4,1,7,7,4,1602,"","",""
"4/10/23 13:26","4/10/23 13:27",0,1603,100,68,1,"4/10/23 13:27","R_WCeerqaAVQCGuWJ",NA,NA,NA,NA,1603,1603,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462a4-3123-8480-ca28-ef20ee7a8c1f",63,2,10,1,1,2,2,1,1603,"","",""
"4/10/23 13:25","4/10/23 13:27",0,1604,100,142,1,"4/10/23 13:27","R_vTXckivF4h74ASJ",NA,NA,NA,NA,1604,1604,"anonymous","EN",6,1,4,1,1,NA,"",2,1,NA,NA,6,"Self-sufficient cars are safer",92,74,1,3,"6434625c-a726-c09e-77a9-d48fc1a099f6",30,1,1,15,1,6,4,1,1604,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 13:22","4/10/23 13:27",0,1605,100,335,1,"4/10/23 13:27","R_2E00SgyyqnxrSMp",NA,NA,NA,NA,1605,1605,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,6,"Most other people are horrible drivers.  I'm guessing they'd say the same about me (but they'd be wrong). ",10,10,1,33,"643461b4-3de6-789d-a216-d0fec5671f07",57,1,7,1,1,7,3,1,1605,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 13:25","4/10/23 13:27",0,1606,100,143,1,"4/10/23 13:27","R_2XhQaB9uKkQqsro",NA,NA,NA,NA,1606,1606,"anonymous","EN",6,1,4,1,1,6,"It will be completely safer.",2,2,100,100,NA,"",NA,NA,1,100,"6434627d-30dd-8381-1042-b6b096f2429c",29,1,11,1,1,2,1,2,1606,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 13:24","4/10/23 13:27",0,1607,100,222,1,"4/10/23 13:27","R_2uwvpDhWpNuTZzC",NA,NA,NA,NA,1607,1607,"anonymous","EN",6,1,4,1,1,5,"It can handle the basics ",2,2,40,38,NA,"",NA,NA,2,18,"64346231-7bd5-6347-52e2-7f341251e6a6",30,1,8,1,1,4,3,4,1607,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 13:25","4/10/23 13:27",0,1608,100,119,1,"4/10/23 13:27","R_2Epid2zqTFFAc3c",NA,NA,NA,NA,1608,1608,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346291-7163-2951-f055-09633969de3f",70,1,4,1,2,4,2,4,1608,"","",""
"4/10/23 13:26","4/10/23 13:27",0,1609,100,48,1,"4/10/23 13:27","R_1GTjqTorPy9MJ6N",NA,NA,NA,NA,1609,1609,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462f0-7691-a7e0-3add-0183ee26f624",56,2,1,15,2,4,3,3,1609,"","",""
"4/10/23 13:26","4/10/23 13:27",0,1610,100,52,1,"4/10/23 13:27","R_3HSUEvyF8npG9SM",NA,NA,NA,NA,1610,1610,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462ee-73d1-d8b0-6921-8a82ea069919",65,2,8,1,1,2,1,1,1610,"","",""
"4/10/23 13:24","4/10/23 13:27",0,1611,100,209,1,"4/10/23 13:27","R_b3mqeHmzpQkkhm9",NA,NA,NA,NA,1611,1611,"anonymous","EN",6,1,4,1,1,2,"I like a mix ",2,2,58,50,NA,"",NA,NA,1,41,"6434623b-475b-7746-ec9a-6b8e604592a0",21,1,1,15,1,4,4,2,1611,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 13:24","4/10/23 13:27",0,1612,100,193,1,"4/10/23 13:27","R_3h4kcFYZbH3kwj0",NA,NA,NA,NA,1612,1612,"anonymous","EN",6,1,4,1,1,1,"I love the act of driving",2,2,49,60,NA,"",NA,NA,1,9,"64346242-d6bb-7719-ce6a-907f61f003eb",71,2,20,1,1,6,2,2,1612,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 13:26","4/10/23 13:27",0,1613,100,85,1,"4/10/23 13:27","R_1pJXGOCRMsPS0cG",NA,NA,NA,NA,1613,1613,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346259-0658-1813-eeb0-5553d0934305",30,2,3,7,1,6,2,4,1613,"","",""
"4/10/23 13:27","4/10/23 13:27",0,1614,100,42,1,"4/10/23 13:27","R_2U63BzURsWHiKEk",NA,NA,NA,NA,1614,1614,"anonymous","EN",7,1,4,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462c9-dc2b-5dc0-0189-b947c640a418",31,2,10,1,1,6,8,3,1614,"","",""
"4/10/23 13:24","4/10/23 13:27",0,1615,100,235,1,"4/10/23 13:28","R_5yCb6JlwaXMJ8jf",NA,NA,NA,NA,1615,1615,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,4,"I think people should be a vehicle that has a lot of automated systems but still has an element of human driver needed to control vehicle.",16,13,1,67,"643461fb-3f59-f908-004c-da8cb9e57414",35,2,11,1,1,4,4,3,1615,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 13:24","4/10/23 13:28",0,1616,100,189,1,"4/10/23 13:28","R_2bZRlwOjMqvmzw0",NA,NA,NA,NA,1616,1616,"anonymous","EN",6,1,4,1,1,4,"I think its the most logical",2,1,44,86,NA,"",NA,NA,1,20,"643461fb-698b-3b27-32d3-ff48c9e250a2",24,2,14,1,1,2,1,4,1616,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 13:26","4/10/23 13:28",0,1617,100,67,1,"4/10/23 13:28","R_294aHuvOStG1BLR",NA,NA,NA,NA,1617,1617,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462d8-4efc-4b0b-0903-87db7b2bde82",66,1,1,1,1,5,1,3,1617,"","",""
"4/10/23 13:27","4/10/23 13:28",0,1618,100,53,1,"4/10/23 13:28","R_XGkw67UWQUTPGcp",NA,NA,NA,NA,1618,1618,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462f9-c697-2847-2416-c63dc0e464bf",36,2,1,1,1,3,7,4,1618,"","",""
"4/10/23 13:25","4/10/23 13:28",0,1619,100,170,1,"4/10/23 13:28","R_3DumZnbdRqU6cmB",NA,NA,NA,NA,1619,1619,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,6,"The machine controls the tasks so it is the most safe. ",41,40,1,61,"64346257-5f3f-31e3-48f2-ccdeecbdb791",21,2,3,1,1,6,3,1,1619,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 13:27","4/10/23 13:28",0,1620,100,63,1,"4/10/23 13:28","R_2dnBBMWTg2rC3Fy",NA,NA,NA,NA,1620,1620,"anonymous","EN",10,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462f8-51b9-4f29-2879-0d4b62aab5c9",22,2,1,1,1,2,7,3,1620,"","",""
"4/10/23 13:22","4/10/23 13:28",0,1621,100,362,1,"4/10/23 13:28","R_cIvxRK1DdqA3s9X",NA,NA,NA,NA,1621,1621,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,6,"Ideally other people would buy a fully autonomous vehicle ",5,0,1,61,"643461a7-f631-e26d-79c5-37f61899f097",46,2,10,1,1,2,1,2,1621,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 13:24","4/10/23 13:28",0,1622,100,224,1,"4/10/23 13:28","R_2VeaE6theWo4KPT",NA,NA,NA,NA,1622,1622,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346241-db60-b0ec-cc18-f3ed6c865a87",57,2,2,1,1,6,10,3,1622,"","",""
"4/10/23 13:25","4/10/23 13:28",0,1623,100,185,1,"4/10/23 13:28","R_6X0kzr8JXZqMc2l",NA,NA,NA,NA,1623,1623,"anonymous","EN",6,1,4,1,1,4,"I still feel like I want control over observation of the ‘driving environment’ and ‘dynamics ‘",2,2,47,80,NA,"",NA,NA,1,84,"64346273-0cf6-195b-4e1d-bcb78ef98992",51,1,16,1,1,8,8,3,1623,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 13:25","4/10/23 13:28",0,1624,100,151,1,"4/10/23 13:28","R_3MxqPT1YHJD0ysd",NA,NA,NA,NA,1624,1624,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,5,"Those are the functions with most likely error.",30,29,1,28,"6434627f-108a-75ca-c0ff-b51d32a4c286",53,2,20,5,1,8,9,4,1624,"FL_53","","scale_others|safety_others|trust_others"
"4/10/23 13:24","4/10/23 13:28",0,1625,100,237,1,"4/10/23 13:28","R_3njUO95PbMozHYx",NA,NA,NA,NA,1625,1625,"anonymous","EN",7,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643461f1-e74e-ee60-88d0-d6aecf968f74",40,1,19,1,1,6,1,3,1625,"","",""
"4/10/23 13:23","4/10/23 13:28",0,1626,100,277,1,"4/10/23 13:28","R_3JasG8n6imOehtH",NA,NA,NA,NA,1626,1626,"anonymous","EN",6,1,4,1,1,NA,"",1,2,NA,NA,5,"They should let the car do most of the work except in extreme cases. ",41,70,1,20,"64346220-4992-32d2-f352-4d30c2b988a8",39,1,14,1,2,2,4,3,1626,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 13:26","4/10/23 13:28",0,1627,100,134,1,"4/10/23 13:28","R_scdvpk9BM06S7tL",NA,NA,NA,NA,1627,1627,"anonymous","EN",6,1,4,1,1,NA,"",1,2,NA,NA,5,"still requires human",50,43,1,37,"643462a1-6c2f-b8ec-7c17-84f3af2bd167",26,2,1,15,1,1,1,3,1627,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 13:23","4/10/23 13:28",0,1628,100,304,1,"4/10/23 13:28","R_sGcqx5XcBWkwSe5",NA,NA,NA,NA,1628,1628,"anonymous","EN",6,1,4,1,1,NA,"",1,1,NA,NA,4,"It will bring about more safety",83,100,1,100,"6434620b-215a-7ca3-0029-c8a8f02d3c39",37,1,21,1,1,7,1,4,1628,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 13:26","4/10/23 13:28",0,1629,100,104,1,"4/10/23 13:28","R_yD5XQ9hJ0wGkKGt",NA,NA,NA,NA,1629,1629,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462be-e624-62e7-9f29-18b63eeee95a",71,1,6,1,1,8,3,1,1629,"","",""
"4/10/23 13:27","4/10/23 13:28",0,1630,100,83,1,"4/10/23 13:28","R_0V2mKsUfL5h5i6Z",NA,NA,NA,NA,1630,1630,"anonymous","EN",6,1,4,1,2,NA,"",1,2,NA,NA,4,"Nothing ",51,57,1,50,"643462e7-9fdb-c35e-47f0-776d10875b07",37,1,9,1,1,6,3,3,1630,"FL_53","","scale_others|trust_others|safety_others"
"4/10/23 13:27","4/10/23 13:28",0,1631,100,43,1,"4/10/23 13:28","R_2wzAtUZvtotsRnG",NA,NA,NA,NA,1631,1631,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462fc-cd23-e769-4b52-710d3119c050",60,2,8,1,1,5,5,1,1631,"","",""
"4/10/23 13:27","4/10/23 13:28",0,1632,100,43,1,"4/10/23 13:28","R_2SIZOAxQCcroyzA",NA,NA,NA,NA,1632,1632,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434632b-b47b-68eb-50db-4ca338136058",77,1,16,1,1,8,4,3,1632,"","",""
"4/10/23 13:26","4/10/23 13:28",0,1633,100,149,1,"4/10/23 13:28","R_tGMDsvqUSAcxMcx",NA,NA,NA,NA,1633,1633,"anonymous","EN",6,1,4,1,1,5,"Because I think is very innovative and different ",1,1,74,85,NA,"",NA,NA,1,79,"643462be-bb6f-54dd-8ae8-a31b7196cefe",30,2,12,15,2,6,2,3,1633,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 13:27","4/10/23 13:28",0,1634,100,70,1,"4/10/23 13:28","R_3I06lBtkdrXvONX",NA,NA,NA,NA,1634,1634,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346313-f720-5613-c61e-94c497bf876c",53,2,1,1,1,6,2,1,1634,"","",""
"4/10/23 13:27","4/10/23 13:28",0,1635,100,55,1,"4/10/23 13:28","R_6fD040E4r1DAjhD",NA,NA,NA,NA,1635,1635,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434630f-72d4-0af4-3b4a-4ea479c73217",57,2,19,1,1,4,3,1,1635,"","",""
"4/10/23 13:26","4/10/23 13:28",0,1636,100,150,1,"4/10/23 13:28","R_2rI9UmGn6V2RYHq",NA,NA,NA,NA,1636,1636,"anonymous","EN",6,1,4,1,1,2,"I still want to be involved in my vehicle. ",2,2,64,76,NA,"",NA,NA,1,29,"643462bf-8e21-79b3-b4fc-aa042c6ce011",20,2,1,1,1,4,1,3,1636,"FL_51","scale_you|trust_you|safety_you",""
"4/10/23 13:27","4/10/23 13:28",0,1637,100,68,1,"4/10/23 13:28","R_31m90wfRZtVwWOV",NA,NA,NA,NA,1637,1637,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346300-eebe-c822-2dad-3dffcb60026f",63,2,5,1,1,4,2,4,1637,"","",""
"4/10/23 13:27","4/10/23 13:29",0,1638,100,86,1,"4/10/23 13:29","R_2qdY5bcy0iRzhcs",NA,NA,NA,NA,1638,1638,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346304-a14b-0b8b-86d2-5c48520bfaf9",72,2,1,1,1,2,10,3,1638,"","",""
"4/10/23 13:28","4/10/23 13:29",0,1639,100,54,1,"4/10/23 13:29","R_1hEa8F0nHeio2GI",NA,NA,NA,NA,1639,1639,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346303-078a-673a-4734-8ebda9df57c2",68,1,1,1,1,1,1,1,1639,"","",""
"4/10/23 13:28","4/10/23 13:29",0,1640,100,50,1,"4/10/23 13:29","R_3DIZV7Yg74nDCPn",NA,NA,NA,NA,1640,1640,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"6434633b-12fa-fe14-b19c-15d8f8744689",43,2,11,1,1,2,3,1,1640,"","",""
"4/10/23 13:27","4/10/23 13:29",0,1641,100,102,1,"4/10/23 13:29","R_1jfccADfblCxmlQ",NA,NA,NA,NA,1641,1641,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462f9-1684-a595-8aab-8b37f74adc4c",67,2,8,1,1,5,3,2,1641,"","",""
"4/10/23 13:27","4/10/23 13:29",0,1642,100,108,1,"4/10/23 13:29","R_2CwFxFM02I0JsXU",NA,NA,NA,NA,1642,1642,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"643462a1-60cd-7a93-103b-e40b1eaa49c0",66,2,23,1,1,5,3,2,1642,"","",""
"4/10/23 13:28","4/10/23 13:29",0,1643,100,37,1,"4/10/23 13:29","R_2QW0ooVm78kCHed",NA,NA,NA,NA,1643,1643,"anonymous","EN",6,1,4,2,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346357-990c-6244-8885-b6742b4768a0",59,2,18,1,1,6,1,1,1643,"","",""
"4/10/23 13:29","4/10/23 13:29",0,1644,100,37,1,"4/10/23 13:29","R_2b1MPRu5VIelGgu",NA,NA,NA,NA,1644,1644,"anonymous","EN",6,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"64346371-8bac-6b63-454e-0355aa5b9a7c",62,2,8,2,1,2,7,1,1644,"","",""
"4/10/23 13:22","4/10/23 13:29",0,1645,100,453,1,"4/10/23 13:29","R_DkLeJcrnUrAlPsR",NA,NA,NA,NA,1645,1645,"anonymous","EN",6,1,4,1,1,5,"I chose level five because I can drive it myself or I can have it automated drive. Depending on how I feel in the conditions of the weather for the road.",1,2,32,39,NA,"",NA,NA,1,16,"643461c5-84ed-232e-874f-1d4a37f99369",52,2,4,1,1,2,1,3,1645,"FL_51","scale_you|safety_you|trust_you",""
"4/10/23 13:24","4/10/23 13:29",0,1646,100,321,1,"4/10/23 13:29","R_1KjdxYV2oBHnj86",NA,NA,NA,NA,1646,1646,"anonymous","EN",6,1,4,1,1,NA,"",2,2,NA,NA,6,"They would be safer according to the data in this study.",30,30,1,10,"64346220-d30a-511d-9d54-54834a6ffb34",38,1,19,1,1,6,2,2,1646,"FL_53","","scale_others|trust_others|safety_others"
