StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,att_1,att_2,comp_0,pref_you,pref_you_explain,purchase_you_5,comp_2,comp_3,safety_you_1,safety_AV_1_1,trust_you_1,trust_AV_1_1,identity_you_1,skills_you_1,control_you_1,pref_others,pref_others_explain,purchase_others_5,safety_others_1,safety_AV_2_1,trust_others_1,trust_AV_2_1,identity_others_1,skills_others_1,control_others_1,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,dr_history_1,ai_knowledge_1,workerID,hitID,assignmentID,FL_8_DO,av_you_DO,mediators_you_DO,av_others_DO,mediators_others_DO
10/9/23 14:18,10/9/23 14:21,0,71.114.24.184,100,203,1,10/9/23 14:21,R_1FJ1NjcMC5TYBpc,,,,,38.8957,-77.0443,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,4,I feel like it helps take the unknown out of the way - especially the braking and monitoring surrounding areas.,33,57,58,55,57,39,73,94,1,,1,,32,5,,1,15,72,A1VCEN5IM1GQGZ,344M16OZKIB3L3IS1U5CM6XHFNRENJ,3VE8AYVF8NTDAUSDG550BBOFLNVF8Y,FL_53,,,scale_others|safety_AV_2|trust_AV_2|trust_others|safety_others,agree2|identity_others|skills_others|control_others
10/9/23 14:16,10/9/23 14:22,0,76.120.247.41,100,352,1,10/9/23 14:22,R_3QWaLEpATvOmE0K,,,,,37.2128,-77.477,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,1,i have seen and read the videos and articles about ai vehicles that caused accidents the same way humans do,5,33,11,32,13,50,72,66,2,,1,,52,1,,1,34,8,AVWU9JDY5G81E,3YZ7A3YHR5P05XH4YPTVH61APT0S58,3B3WTRP3DCYTN5ZBX2W7ROP1WP729P,FL_53,,,scale_others|trust_AV_2|safety_others|trust_others|safety_AV_2,agree2|skills_others|identity_others|control_others
10/9/23 14:20,10/9/23 14:22,0,64.27.192.94,100,128,1,10/9/23 14:22,R_3n1L9QdeDqclApa,,,,,42.2022,-83.1992,anonymous,EN,1,4,1,1,6,I can't drive. ,100,2,4,75,75,75,85,20,100,39,,,,,,,,,,,2,,3,,25,3,,2,0,50,A2AG6NTINS8SYU,3UAU495MIIO2SKFQS9KU5DJPRLQOUP,3Z3ZLGNNSJQO0MCGI4LYWTKIC3DQ3C,FL_51,scale_you|trust_AV_1|trust_you|safety_AV_1|safety_you,agree|skills_you|identity_you|control_you,,
10/9/23 14:16,10/9/23 14:22,0,75.3.77.175,100,371,1,10/9/23 14:22,R_ut7UVkIONrKAo6d,,,,,30.0959,-94.1689,anonymous,EN,1,4,1,1,1,"Machines can be flawed, and it is difficult for me to put my entire trust and faith in them.",0,2,4,92,57,100,15,94,100,100,,,,,,,,,,,1,,1,,42,2,,1,26,3,A2UKE5M4IZP49P,3R868ACW4S8VM6S2AD6UHWP22HEZG2,3IXQG4FA2UUNBIZ7GVPISHS5QVKB90,FL_51,scale_you|safety_AV_1|safety_you|trust_AV_1|trust_you,agree|control_you|skills_you|identity_you,,
10/9/23 14:17,10/9/23 14:22,0,73.160.6.157,100,343,1,10/9/23 14:22,R_0iWtLXzaGGGKKhX,,,,,39.9458,-74.9042,anonymous,EN,1,4,1,1,2,I don't like the idea of having no control over my vehicle. I would want to still be able to control any aspect if I want to. ,10,2,4,70,40,90,30,0,90,90,,,,,,,,,,,2,,5,,25,3,,1,7,40,A2MPF2M9D3O2ZH,32CXT5U14GZZ7SSALSVY8RTPCGMU8S,3JV9LGBJWUAM9MBOY60EQIER17YOG8,FL_51,scale_you|trust_you|safety_you|trust_AV_1|safety_AV_1,agree|control_you|identity_you|skills_you,,
10/9/23 14:18,10/9/23 14:22,0,172.79.169.94,100,260,1,10/9/23 14:22,R_2Cs3yOPZTVOwuUg,,,,,43.6055,-84.7796,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,4,"I chose 4 because it is an even mix between human and machine that way if something goes wrong with one, the other could take over.",38,50,67,55,45,100,100,100,2,,3,,33,4,,1,18,29,A1VJ4ZOXP9PUCP,33BFF6QPI17QYZB94BF3ZY6BHA63W9,3UNH76FOCT1YVABCFW775EWQB3AMYQ,FL_53,,,scale_others|safety_others|safety_AV_2|trust_others|trust_AV_2,agree2|identity_others|control_others|skills_others
10/9/23 14:19,10/9/23 14:23,0,24.13.131.209,100,251,1,10/9/23 14:23,R_VJCtXzjVqePcwJb,,,,,39.8367,-88.9428,anonymous,EN,1,4,1,1,4,"I think that doing the driving while having an automatic system that backs you up and scans for dangers seems the most appealing, in terms of keeping some control.",20,2,4,50,85,20,75,0,95,35,,,,,,,,,,,2,,3,,42,4,,2,0,20,A36UZHVNGAP6R6,31YWE12TE08NOIHMGSEFEYWYVEXX70,3B4YI393VAS4XJC80NB4Z17VM7VSST,FL_51,scale_you|safety_AV_1|trust_you|trust_AV_1|safety_you,agree|skills_you|identity_you|control_you,,
10/9/23 14:18,10/9/23 14:23,0,24.188.190.210,100,297,1,10/9/23 14:23,R_2YyoxCaLChxApga,,,,,40.1243,-74.3022,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,6,"People don't pay attention when they drive, so a fully autonomous vehicle would be the safest thing for everyone on the road.",95,9,88,15,85,25,75,74,2,,3,,25,2,,1,6,61,A39KX925HSNXUG,3BJKPTD2QC8QPKSHKWBOUC2SJU3RTA,3DY46V3X3QE2LFGMCVLODFNBU3455R,FL_53,,,scale_others|safety_others|trust_AV_2|safety_AV_2|trust_others,agree2|identity_others|skills_others|control_others
10/9/23 14:04,10/9/23 14:23,0,45.42.190.199,100,1118,1,10/9/23 14:23,R_2Tpg0Wf4DhpwZDK,,,,,38.8865,-77.0911,anonymous,EN,1,4,1,1,6,FUTURE ORIENTED,96,2,4,100,95,92,89,90,94,80,,,,,,,,,,,2,,3,,32,4,,1,8,89,A16LUX6COW2EBP,32FESTC2NHM1JVIN24B3ADP8277UCY,3P4RDNWND62M42QM8H8C3YALHQXIJS,FL_51,scale_you|trust_you|trust_AV_1|safety_AV_1|safety_you,agree|identity_you|skills_you|control_you,,
10/9/23 14:20,10/9/23 14:23,0,24.147.153.140,100,176,1,10/9/23 14:23,R_2AFIbS390rm9dQ2,,,,,42.1897,-71.2048,anonymous,EN,1,4,1,1,,,,2,2,,,,,,,,2,"I trust myself more than an AI, but I do like the idea of AI cars. I just like the option to control if I have too.",69,44,93,73,73,36,71,68,1,,1,,42,3,,1,20,66,A31WYNBU4IJPSV,3WYZV0QBFJ9AQUKCT9QVJ0IUE4OXBM,3MD9PLUKKJA4II6HNJOQW0USMNPNZJ,FL_53,,,scale_others|trust_others|safety_AV_2|safety_others|trust_AV_2,agree2|control_others|skills_others|identity_others
10/9/23 14:19,10/9/23 14:24,0,216.56.163.42,100,264,1,10/9/23 14:24,R_1mW4lAtNPAxWl64,,,,,44.7842,-88.6033,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,1,"The more automated driving gets, the worse the wheelsmanship gets, and the less able people are to take over in a sutation that AI can't handle.",0,50,50,50,8,50,99,100,2,,3,,49,4,,1,30,50,A2LKM9ODNHQB11,33P2GD6NRNOEX7ORUIL2FHDQD8EHKX,3OLQQLKKNTLAOXO0CYILIJCTPXBJE5,FL_53,,,scale_others|safety_AV_2|trust_AV_2|safety_others|trust_others,agree2|skills_others|control_others|identity_others
10/9/23 14:12,10/9/23 14:24,0,68.132.115.246,100,730,1,10/9/23 14:24,R_21nVtAvfQRk2zo5,,,,,40.7621,-73.3313,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,4,I think people prefer some sort of control over their vehicle. They don't want to feel it is completely out of their hands,71,40,51,49,70,68,74,70,1,,4,,30,2,,1,13,70,AOKU8VR3U72SB,3S829FDFT2X35RIW75H1EQ6UHP0XDT,3LWJHTCVCDIJGYS92ZM0X29FFT4FQW,FL_53,,,scale_others|trust_AV_2|safety_others|trust_others|safety_AV_2,agree2|control_others|skills_others|identity_others
10/9/23 14:19,10/9/23 14:24,0,73.182.9.1,100,304,1,10/9/23 14:24,R_1gGeedGvdo2gqY8,,,,,31.848,-81.602,anonymous,EN,1,4,1,1,1,"I do not trust the automated cars, there is still room for error and hacking",0,2,4,93,29,93,34,73,100,100,,,,,,,,,,,2,,3,,36,1,,1,20,50,A3T1R7AOXJKV1Y,334ZEL5JX6BMD7NM34PUQC116O5OS9,3YDTZAI2WYCL1EB3X3025X4GIRH14D,FL_51,scale_you|trust_you|trust_AV_1|safety_you|safety_AV_1,agree|control_you|skills_you|identity_you,,
10/9/23 14:21,10/9/23 14:25,0,132.147.51.237,100,260,1,10/9/23 14:25,R_1LGSeqtZQSkIGP9,,,,,40.5222,-78.4034,anonymous,EN,1,4,1,1,2,"Assuming any of these functions could be disabled, I would choose the highest level and then decide whether or not to use it, but otherwise would prefer a system at maybe level 2.",29,2,4,50,50,50,35,35,75,60,,,,,,,,,,,1,,3,,36,4,,1,20,60,A277V4SHQB8JRS,3VJ4PFXFJ33DQGLPIQFC4IZK24MUAW,35BLDD71I7THQNFQPAAH6HO58QMVZ3,FL_51,scale_you|safety_AV_1|trust_AV_1|trust_you|safety_you,agree|control_you|skills_you|identity_you,,
10/9/23 14:20,10/9/23 14:25,0,24.243.127.245,100,282,1,10/9/23 14:25,R_22rVQnPqWJXx9YZ,,,,,26.214,-98.3267,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,5,Because I don't want someone who doesn't know what they're doing driving a car,76,56,59,57,57,66,88,70,1,,4,,32,3,,1,13,10,A38M2MRJ84JRMW,3HFWPF5AK9FXRIU0K652293QBX9S3I,34S9DKFK74L4DSWCRXM7ITLQGTLNYS,FL_53,,,scale_others|safety_AV_2|trust_others|safety_others|trust_AV_2,agree2|identity_others|control_others|skills_others
10/9/23 14:21,10/9/23 14:25,0,174.180.89.189,100,212,1,10/9/23 14:25,R_blus8baDRSzm7wB,,,,,41.3227,-73.0814,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,6,"According to the earlier text, this level would be safer than the other levels.",91,57,71,71,93,80,96,66,1,,3,,22,4,,1,4,27,AYLYY6ANK0URM,3P6ENY9P79SNRCY3UF0Q21YDL4PHIM,379J5II41PCGJNC0FJUYYYPLTMHEL3,FL_53,,,scale_others|trust_others|trust_AV_2|safety_AV_2|safety_others,agree2|control_others|identity_others|skills_others
10/9/23 14:14,10/9/23 14:25,0,35.149.60.173,100,673,1,10/9/23 14:25,R_1lu8e2mDXvUJcq1,,,,,34.4702,-117.1881,anonymous,EN,1,4,1,1,5,i would rely on the tech,91,2,4,71,84,63,56,87,67,62,,,,,,,,,,,1,,3,,33,4,,1,23,5,A28O14EZHBC2U6,31KSVEGZ34OIH1WBF1GZHW9RNOLRW0,31HQ4X3T3T6HT6HIGEE3NFT0UDLSLD,FL_51,scale_you|trust_AV_1|safety_you|trust_you|safety_AV_1,agree|skills_you|control_you|identity_you,,
10/9/23 14:17,10/9/23 14:25,0,71.70.64.51,100,520,1,10/9/23 14:25,R_1rlcbSq8w5tvfHE,,,,,33.9875,-81.0025,anonymous,EN,1,4,1,1,2,"I'd like some level of automation for vehicles, but I'd also like humans to be involved in some of the driving decisions.",60,2,4,95,75,100,75,25,100,50,,,,,,,,,,,1,,3,,34,3,,1,17,25,A32K4W6B31XWVR,3P0I4CQYVY3FKO4VN9ZVN14MC11OWO,37QW5D2ZRHIMEZXZMP5ZIA7UAD5S8A,FL_51,scale_you|safety_you|trust_AV_1|trust_you|safety_AV_1,agree|skills_you|identity_you|control_you,,
10/9/23 14:17,10/9/23 14:25,0,216.106.29.241,100,476,1,10/9/23 14:25,R_QcbOSxTZFrmekbT,,,,,38.5773,-92.2443,anonymous,EN,1,4,1,1,6,"It should be safer since 90% of accidents are by human error. Of course, I would want to be sure computer errors had been eliminated as much as possible before buying the car.",82,2,4,80,86,68,86,37,83,50,,,,,,,,,,,1,,3,,70,5,,1,52,71,A33RI08QRVG5Q0,38EHZ67RIMOVNZTJVOG09UTTNDWMG8,3V5Q80FXIYN783AVGTVX0BMFWXY239,FL_51,scale_you|trust_you|trust_AV_1|safety_AV_1|safety_you,agree|skills_you|control_you|identity_you,,
10/9/23 14:23,10/9/23 14:25,0,172.100.43.107,100,165,1,10/9/23 14:25,R_RXGrGIXvgU0VL0d,,,,,42.8825,-78.8149,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,2,"I would still want a person mostly in control, just with a little help.",0,43,29,34,19,45,61,68,2,,1,,43,4,,1,24,40,A22051NK9RQ4FV,3W0KKJIARR5L4WNYRERW24KRAPOK8L,3TGOYF991YI0R9WGEX14T377S1KUUA,FL_53,,,scale_others|trust_others|trust_AV_2|safety_others|safety_AV_2,agree2|identity_others|skills_others|control_others
10/9/23 13:56,10/9/23 14:26,0,73.205.201.181,100,1756,1,10/9/23 14:26,R_3IeldceBgRkWfNn,,,,,25.7689,-80.1946,anonymous,EN,1,4,1,1,2,I really don't trust self driving cars,0,2,2,100,0,100,0,100,100,100,,,,,,,,,,,2,,1,,48,4,,1,22,30,A1N35VV9QURKHX,3XDJY5RK5SHYOR589P5LRFDKAUQU4L,3NLZY2D53QL5GQ25OAPYSFEZCPSLQ9,FL_51,scale_you|trust_you|safety_you|trust_AV_1|safety_AV_1,agree|identity_you|control_you|skills_you,,
10/9/23 14:19,10/9/23 14:26,0,72.132.141.125,100,365,1,10/9/23 14:26,R_2QWBDKOZdrQQwdd,,,,,33.9242,-116.8854,anonymous,EN,1,4,1,1,1,Automated vehicles are infamous for getting stuck and blocking emergency vehicles.,0,2,4,95,0,100,0,25,90,100,,,,,,,,,,,3,,3,,53,4,,1,35,60,A1M3KGD9H8RTBH,32FESTC2NHM1JVIN24B3ADP8277UCY,3A0EX8ZRN9K2CJ7FO7HYRYLWZ47BYR,FL_51,scale_you|trust_AV_1|safety_AV_1|trust_you|safety_you,agree|identity_you|skills_you|control_you,,
10/9/23 14:23,10/9/23 14:26,0,45.42.190.200,100,139,1,10/9/23 14:26,R_Y9voT1YeeKD3WPD,,,,,38.8865,-77.0911,anonymous,EN,1,4,1,1,6,CONVINEANT,91,2,4,94,85,89,88,94,89,88,,,,,,,,,,,1,,3,,32,5,,1,7,98,A106QH27FETZ88,3R0WOCG21M5BONO1206EUJ7QN7JUDY,3ERET4BTVN5O4L31M82BRKBVDPCK9C,FL_51,scale_you|trust_AV_1|safety_you|trust_you|safety_AV_1,agree|skills_you|identity_you|control_you,,
10/9/23 14:24,10/9/23 14:27,0,73.168.212.189,100,161,1,10/9/23 14:27,R_1HcccWJsgeKpFUv,,,,,39.9564,-85.9651,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,1,I feel that self driving cars would be unpredictable and unsafe.,0,62,40,71,19,77,90,74,2,,3,,32,4,,1,17,9,A157TDFIF01WN,3UEDKCTP9VMH4IIFH9ZQO4OWZ5IK7Y,3N2BF7Y2VRQC9FLN5W3JJE1NL7XHMM,FL_53,,,scale_others|safety_others|trust_others|safety_AV_2|trust_AV_2,agree2|control_others|identity_others|skills_others
10/9/23 14:14,10/9/23 14:27,0,174.86.111.79,100,754,1,10/9/23 14:27,R_1jIF4TIxIY6IKNK,,,,,38.3171,-88.9137,anonymous,EN,1,4,1,1,,,,1,4,,,,,,,,1,I think it's best when the human is controlling the driving.,7,70,39,68,20,100,100,100,2,,1,,30,3,,1,10,0,A3G1X3IP2VM4IK,3PKVGQTFIHGM66RBU2YN2TU7YWLRYZ,3KWTYT0871ZGN4J74I1VU4J8GTDL54,FL_53,,,scale_others|trust_others|safety_others|trust_AV_2|safety_AV_2,agree2|identity_others|skills_others|control_others
10/9/23 14:19,10/9/23 14:27,0,98.149.208.56,100,516,1,10/9/23 14:27,R_33gs5nE7BglybGh,,,,,33.7568,-117.7938,anonymous,EN,1,4,2,1,,,,1,4,,,,,,,,1,"because electric cars are not responsible, something could go wrong and then you have no CONTROL over your electric cars, or on thing goes bad and it effects the whole car and it could STOP, i have seen this before.",0,75,20,90,10,30,100,100,2,,3,,64,4,,1,46,85,A37DJ6J709DRMJ,39KV3A5D183FS1VNMI8SFQF6GZVS7N,3JC6VJ2SACFZRLS37RC5LQ3XMHI5AA,FL_53,,,scale_others|safety_AV_2|trust_others|trust_AV_2|safety_others,agree2|identity_others|skills_others|control_others
10/9/23 14:24,10/9/23 14:27,0,136.226.60.110,100,207,1,10/9/23 14:27,R_tQEL5dfKGipOwbn,,,,,40.7123,-74.0068,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,4,There has to be some participation of the human to watch out for anything that the computer may not catch as it doesn't have free thinking on the fly like a human does.,56,59,45,62,40,54,59,71,1,,3,,38,4,,1,20,21,A2EHJ92UJUHP7C,375VSR8FVW5MBW1GQO06G0394QPZRY,3X66WABAJXEXNXI2F8GM2FGG6G73GX,FL_53,,,scale_others|trust_AV_2|safety_AV_2|trust_others|safety_others,agree2|skills_others|control_others|identity_others
10/9/23 14:25,10/9/23 14:28,0,107.2.132.248,100,178,1,10/9/23 14:28,R_29mDvaBFfWgFhvB,,,,,39.7067,-104.9694,anonymous,EN,1,4,2,1,,,,2,4,,,,,,,,2,I simply don't trust self-driving cars yet.,0,30,30,70,20,0,80,70,1,,5,,33,1,,1,17,30,AUNGL1ATHZ90F,3QD8LUVX4XU81E33SZZIGEI2482X5L,3HHRAGRYX917UCOGK0U4Y1S4XUS9OR,FL_53,,,scale_others|trust_AV_2|safety_others|safety_AV_2|trust_others,agree2|identity_others|control_others|skills_others
10/9/23 14:25,10/9/23 14:28,0,50.247.192.157,100,185,1,10/9/23 14:28,R_2pWFwzFOSXYGM7B,,,,,42.6351,-71.3014,anonymous,EN,1,4,1,1,4,"I feel willing to give up a little control, but not a lot of control",5,2,4,81,66,99,50,52,99,79,,,,,,,,,,,2,,3,,58,4,,1,42,39,A3U01JD1ZRRHPL,3OND0WXMHWBBB7WHYWAZHM0LTBIEHA,3QUO65DNQVK5E4CJIBPVUXFIAFIOUD,FL_51,scale_you|safety_you|safety_AV_1|trust_you|trust_AV_1,agree|identity_you|skills_you|control_you,,
10/9/23 14:25,10/9/23 14:28,0,207.237.246.13,100,207,1,10/9/23 14:28,R_3dSPjGJU8SmPKFd,,,,,41.8972,-87.6196,anonymous,EN,1,4,1,2,,,,1,4,,,,,,,,4,I am not comfortable about the self driving thing. I want both options to be safe and get the freedom of choice.,19,67,63,71,77,75,78,82,2,,2,,38,4,,1,20,33,A2TB0EZ4V325QD,3P7RGTLO6E9ZNKGDOCBAYVQM0DOKAP,3KAKFY4PGVYBJOOX5WGPNRTWLTZI34,FL_53,,,scale_others|safety_AV_2|trust_others|safety_others|trust_AV_2,agree2|skills_others|identity_others|control_others
10/9/23 14:24,10/9/23 14:28,0,166.198.38.78,100,251,1,10/9/23 14:28,R_24DlWNHLcIijlWl,,,,,37.7428,-122.1745,anonymous,EN,1,4,1,1,1,"I actually enjoy the physical act of driving, just sitting there would be weird.",0,2,4,90,40,100,20,100,100,75,,,,,,,,,,,1,,3,,39,4,,1,21,85,A2V00N7448C00Y,3UZUVSO3P7RX3LXSPTQC9R8HAXHEMJ,3OXV7EAXLFMVQ4TW3V70QO3RC2463Y,FL_51,scale_you|safety_you|trust_you|safety_AV_1|trust_AV_1,agree|skills_you|identity_you|control_you,,
10/9/23 14:24,10/9/23 14:28,0,72.24.237.2,100,275,1,10/9/23 14:28,R_2rUurHQstNVGWFa,,,,,34.5741,-112.4982,anonymous,EN,1,4,1,1,5,I would want a self driving car but with the option to manually drive when the situation requires it.,90,2,4,70,85,80,90,4,25,14,,,,,,,,,,,1,,3,,33,4,,1,15,30,AETIZKQNUSBLB,334ZEL5JX6BMD7NM34PUQC116O5OS9,3HWRJOOET6Y3N07QZSRZAK3GLGNESF,FL_51,scale_you|safety_you|safety_AV_1|trust_you|trust_AV_1,agree|control_you|skills_you|identity_you,,
10/9/23 14:21,10/9/23 14:28,0,96.18.227.233,100,447,1,10/9/23 14:28,R_RFjikFw4IyqUOFH,,,,,42.4718,-96.3549,anonymous,EN,1,4,1,1,4,I like to have some control over the automobile,36,2,4,95,93,99,78,100,100,94,,,,,,,,,,,2,,3,,56,3,,1,40,10,A3EGV6547B8F0B,3B623HUYJ4MJSF06WN0YTQB1RJ1S8A,3PQMUDRV7S2Q9R6GQZNCRXVL4BTII1,FL_51,scale_you|safety_you|safety_AV_1|trust_AV_1|trust_you,agree|skills_you|identity_you|control_you,,
10/9/23 14:24,10/9/23 14:28,0,12.49.25.255,100,252,1,10/9/23 14:28,R_1d4bhZTZnAZvsut,,,,,40.9659,-117.7506,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,2,"There hasnt been enough research to show that machines are more apt at not making errors than humans yet, and until there is I dont fully trust control to a machine.",24,35,50,39,23,53,68,41,2,,3,,35,3,,1,17,18,A6NQQ3B2734MU,3ECKRY5B1QS9IXYX016X282IHU6ZIU,3KKG4CDWKJU3QJEY1GFVK3MZG3849S,FL_53,,,scale_others|safety_AV_2|safety_others|trust_AV_2|trust_others,agree2|control_others|identity_others|skills_others
10/9/23 14:24,10/9/23 14:29,0,73.201.46.210,100,278,1,10/9/23 14:29,R_24Nwr7S8r4Oxl1Z,,,,,39.2842,-76.6918,anonymous,EN,1,4,1,1,5,I think mostly using the driver system is safer.,82,2,4,86,97,82,92,0,66,3,,,,,,,,,,,2,,3,,62,4,,1,40,19,A3BVSTEODKSODS,33KGGVH24UD9DW2KRCX6DO5LSSXX13,3VFJCI1K40VP6Z34QYHIKDJWCUMRGO,FL_51,scale_you|safety_AV_1|trust_AV_1|safety_you|trust_you,agree|control_you|identity_you|skills_you,,
10/9/23 14:24,10/9/23 14:29,0,216.246.222.172,100,307,1,10/9/23 14:29,R_Rs0gCD9Y2xnPSH7,,,,,34.8064,-88.1945,anonymous,EN,1,4,1,1,,,,3,4,,,,,,,,4,I would choose an equal combination of human and machine.,74,70,50,75,50,59,98,100,2,,3,,50,4,,1,35,20,A1OIIHLOC90XCH,3VW0145YLY85E1JK3U1367L9F5DMJC,36AHBNMV1S8VRG5Z2384MO9W2PMDY3,FL_53,,,scale_others|safety_AV_2|trust_others|safety_others|trust_AV_2,agree2|skills_others|identity_others|control_others
10/9/23 14:28,10/9/23 14:30,0,76.208.86.165,100,107,1,10/9/23 14:30,R_2TGFWjoyWCWBoDk,,,,,28.4883,-81.4061,anonymous,EN,1,4,1,1,4,Safer based on my preferences.,27,2,4,64,36,65,18,74,62,59,,,,,,,,,,,1,,3,,32,6,,1,16,68,A1S2VQOMDVX6YM,3XQ4XW3OD98860YHG6RXJZYY5J9S27,3G0WWMR1UWGV4Q5Q0N5D57IOHK8NQT,FL_51,scale_you|trust_you|safety_you|trust_AV_1|safety_AV_1,agree|control_you|skills_you|identity_you,,
10/9/23 14:11,10/9/23 14:30,0,209.237.107.7,100,1094,1,10/9/23 14:30,R_1gw07A9MQJwW2bD,,,,,45.0116,-93.0351,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,4,I think that most people could benefit from this type of automation but are good enough drivers to take care of the other aspects of driving. ,31,67,84,73,82,59,83,87,1,,3,,39,4,,1,23,69,A1UY2W2FL9CWN,31KSVEGZ34OIH1WBF1GZHW9RNOLRW0,3LQ8PUHQFMOQDWVWKH5RRLU64YTHIM,FL_53,,,scale_others|trust_AV_2|safety_others|trust_others|safety_AV_2,agree2|control_others|skills_others|identity_others
10/9/23 14:27,10/9/23 14:30,0,174.100.2.235,100,163,1,10/9/23 14:30,R_3O9zMuTRPVioV0u,,,,,42.0753,-80.0671,anonymous,EN,1,4,1,1,1,I think it is too confusing to have cars with high end technology like AIs because a lot could go wrong,0,2,4,78,0,74,8,0,52,92,,,,,,,,,,,2,,5,,33,4,,1,17,23,A30AOTV39UOQSS,3UZUVSO3P7RX3LXSPTQC9R8HAXHMER,30H4UDGLT3E4MWJBO9BOSN3E7YCMP1,FL_51,scale_you|safety_AV_1|safety_you|trust_AV_1|trust_you,agree|skills_you|identity_you|control_you,,
10/9/23 14:26,10/9/23 14:30,0,71.92.53.164,100,241,1,10/9/23 14:30,R_YRo4NjooUcRREfn,,,,,34.3543,-83.8898,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,6,Level 6 takes the human error factor out of the equation. ,92,62,66,62,68,68,100,75,1,,3,,68,7,,1,52,70,AAXH61PU657H3,3RIHDBQ1NEU9NVOUFUYIUU5U2D9MH7,3OS46CRSLGVF2DVFN5D69JVA3MXV6K,FL_53,,,scale_others|safety_others|trust_AV_2|trust_others|safety_AV_2,agree2|identity_others|control_others|skills_others
10/9/23 14:27,10/9/23 14:30,0,24.113.182.11,100,199,1,10/9/23 14:30,R_2PAlvW3hMnnFofr,,,,,47.4297,-122.9306,anonymous,EN,1,4,1,1,6,Let it do all the work and keep me safe,100,2,4,100,51,100,100,100,100,100,,,,,,,,,,,2,,3,,68,4,,1,50,0,A2QD48WPH05Z6U,3DTJ4WT8BDBX2SWB4IG6HT4QP1ZZEL,31LM9EDVOMOEI31D5XL486623PGJNY,FL_51,scale_you|safety_you|safety_AV_1|trust_AV_1|trust_you,agree|identity_you|skills_you|control_you,,
10/9/23 14:27,10/9/23 14:30,0,96.249.154.38,100,193,1,10/9/23 14:31,R_TvLkUEC39uvY8OR,,,,,40.275,-76.8039,anonymous,EN,1,4,1,1,3,I still want some control over my car,1,2,4,92,72,100,64,3,92,93,,,,,,,,,,,1,,3,,31,4,,1,10,50,A2R0YYUAWNT7UD,3D06DR5225FUD8GG9OOQD8IQPIJMAW,3EF8EXOTT2RB4WUO0AN6BZTZ0ON1JK,FL_51,scale_you|safety_you|trust_you|trust_AV_1|safety_AV_1,agree|identity_you|control_you|skills_you,,
10/9/23 14:24,10/9/23 14:31,0,71.135.157.130,100,362,1,10/9/23 14:31,R_1o6a7t6awHft83V,,,,,29.5542,-95.7325,anonymous,EN,1,4,1,1,2,I would feel better if I could make the decision about controlling the speed and steering in case the machine fails.,1,2,4,81,40,90,14,30,86,95,,,,,,,,,,,2,,3,,67,3,,1,50,1,A2SEO2FNVT5YFX,3DA79LNS59RY6I7F96ASCEZCDGO3TJ,3M68NM076I3N96EYEL8W8M67IGI6R0,FL_51,scale_you|safety_you|trust_you|safety_AV_1|trust_AV_1,agree|identity_you|control_you|skills_you,,
10/9/23 14:28,10/9/23 14:31,0,99.159.243.98,100,178,1,10/9/23 14:31,R_3saES4IaFNxcWFS,,,,,25.7349,-80.2228,anonymous,EN,1,4,1,1,2,I can not fully trust a machine with my life.,0,2,4,95,83,100,27,41,100,100,,,,,,,,,,,1,,4,,27,4,,1,5,60,A3RTW9UWYKSNWX,3VP28W7DUNGP86W7ZT0CZBPQ12EZF3,3KWTYT0871ZGN4J74I1VU4J8GTLL5C,FL_51,scale_you|safety_you|safety_AV_1|trust_you|trust_AV_1,agree|skills_you|control_you|identity_you,,
10/9/23 14:28,10/9/23 14:31,0,206.74.132.167,100,218,1,10/9/23 14:31,R_2ZKweLXJbxkHuVQ,,,,,34.3336,-82.402,anonymous,EN,1,4,1,1,,,,2,4,,,,,,,,4,Humans need to be in control.,39,76,50,86,66,72,61,71,2,,3,,54,3,,1,33,50,A2S1ICS5N1X1KV,33KGGVH24UD9DW2KRCX6DO5LSSXX13,3ZSANO2JCG3VTE7MU3B5S2OGXH7SFG,FL_53,,,scale_others|trust_others|safety_others|trust_AV_2|safety_AV_2,agree2|identity_others|skills_others|control_others
